,acc1,acc2,acc3,acc4,duration
5008751,,,,,5008751
5008754,2;-7;-11,-1;-15;-3,0;-7;-3,0;-11;4,5008754
5009020,,,,,5009020
5009024,5;-13;2,-1;-9;-4,0;-9;-2,2;-14;5,5009024
5009301,,,,,5009301
5009304,-3;-14;7,2;-11;12,2;-8;4,0;-19;-7,5009304
5009577,,,,,5009577
5009581,0;-4;1,0;-3;0,1;-10;4,2;-6;5,5009581
5009852,,,,,5009852
5009855,1;-7;1,1;-3;-5,4;-11;0,5;-6;-3,5009855
5010121,,,,,5010121
5010124,3;-9;0,2;-3;2,4;-12;4,0;-4;4,5010124
5010402,,,,,5010402
5010405,3;4;1,4;3;2,0;-6;5,-5;2;0,5010405
5010678,,,,,5010678
5010681,1;1;0,0;-2;0,0;0;-1,-1;5;-1,5010681
5010959,,,,,5010959
5010962,-6;-3;7,-6;-1;0,-10;-3;4,-8;-8;-2,5010962
5011229,,,,,5011229
5011232,-1;-5;-1,-2;-4;-2,-5;-4;3,-5;-2;14,5011232
5011504,,,,,5011504
5011507,-2;-1;3,-3;-8;0,-11;5;-2,-11;-11;0,5011507
5011779,,,,,5011779
5011782,-15;-3;-6,-8;-2;2,-10;4;3,-13;1;-4,5011782
5012055,,,,,5012055
5012058,-12;-3;-15,-13;0;1,-11;-2;-3,-13;-5;-4,5012058
5012323,,,,,5012323
5012326,-5;-6;-5,-13;-5;-4,-10;-9;-4,-8;-7;1,5012326
5012606,,,,,5012606
5012609,-12;-7;-4,-15;-6;-6,-15;-5;-5,-17;-8;-5,5012609
5012881,,,,,5012881
5012884,-15;-8;0,-19;0;-3,-15;2;-7,-14;0;-4,5012884
5013161,,,,,5013161
5013165,-13;-7;-5,-16;-5;-4,-21;-8;-1,-9;-6;-3,5013165
5013437,,,,,5013437
5013440,-19;-3;4,-15;-1;0,-19;3;-6,-20;-3;-6,5013440
5013712,,,,,5013712
5013714,-15;-4;2,-17;-4;-8,-19;-1;0,-19;5;4,5013714
5013981,,,,,5013981
5013984,-14;3;-3,-17;3;0,-16;-1;-7,-17;-4;0,5013984
5014256,,,,,5014256
5014259,-11;0;0,-20;-4;0,-25;1;2,-19;3;-3,5014259
5014528,,,,,5014528
5014531,-15;-8;-5,-22;0;-6,-17;5;-5,-19;-4;-6,5014531
5014807,,,,,5014807
5014810,-16;3;-5,-27;-8;-7,-16;7;-4,-27;2;0,5014810
5015081,,,,,5015081
5015085,-24;6;0,-26;1;-9,-20;-2;-7,-22;2;-1,5015085
5015371,,,,,5015371
5015374,-26;1;-1,-22;1;-11,-17;8;-12,-9;-3;-7,5015374
5015646,,,,,5015646
5015649,-21;2;21,-24;1;-7,-25;8;17,-9;35;-43,5015649
5015921,,,,,5015921
5015924,-5;1;-15,-8;5;1,-16;-1;3,-17;8;6,5015924
5016196,,,,,5016196
5016199,-16;8;-14,-21;-4;-4,-17;-8;-9,-19;-8;-3,5016199
5016472,,,,,5016472
5016475,-15;-1;-15,-21;7;-12,-18;-2;-11,-23;1;0,5016475
5016755,,,,,5016755
5016758,-17;8;-5,-21;5;-1,-22;0;-1,-22;3;0,5016758
5017035,,,,,5017035
5017037,-21;-6;2,-24;1;0,-23;2;-1,-20;-1;-6,5017037
5017309,,,,,5017309
5017318,-25;0;-8,-16;-3;-1,-23;1;0,-20;-6;-4,5017318
5017586,,,,,5017586
5017589,-19;-2;-5,-24;3;-2,-30;5;-4,-28;0;-4,5017589
5017860,,,,,5017860
5017868,-19;-3;-4,-22;0;-3,-15;3;-7,-25;0;2,5017868
5018135,,,,,5018135
5018138,-19;-2;-9,-19;1;-9,-18;-2;-7,-22;9;-4,5018138
5018408,,,,,5018408
5018418,-22;3;-4,-12;8;-3,-14;4;-5,-11;9;1,5018418
5018686,,,,,5018686
5018689,-12;10;-3,-10;4;6,-7;3;0,-7;7;-6,5018689
5018960,,,,,5018960
5018969,-11;0;0,-6;6;-4,-5;-3;-5,-6;2;0,5018969
5019237,,,,,5019237
5019240,-7;4;-2,-5;4;-2,-2;5;-1,-11;5;4,5019240
5019509,,,,,5019509
5019517,-9;0;-2,-14;4;0,-12;0;-2,-14;3;-2,5019517
5019787,,,,,5019787
5019790,-11;-1;-6,-14;12;-4,-12;9;-5,-13;10;2,5019790
5020058,,,,,5020058
5020065,-16;6;2,-20;19;0,-18;12;-3,-20;8;5,5020065
5020338,,,,,5020338
5020341,-15;14;-3,-13;17;-3,-9;19;-5,-11;17;-2,5020341
5020613,,,,,5020613
5020750,-14;11;1,-10;9;0,-10;9;-2,-12;7;-6,5020750
5021012,,,,,5021012
5021016,-11;14;-7,-14;11;-4,-9;13;1,-13;11;-9,5021016
5021289,,,,,5021289
5021296,-17;20;-2,-13;15;-2,-16;20;3,-17;15;-3,5021296
5021572,,,,,5021572
5021575,-11;13;-3,-9;16;-3,-7;26;-3,-10;23;-5,5021575
5021840,,,,,5021840
5021848,-4;21;-1,-7;19;-4,-6;18;1,-8;16;3,5021848
5022117,,,,,5022117
5022120,-7;21;-2,-8;22;0,-10;14;-1,-9;16;0,5022120
5022384,,,,,5022384
5022391,-9;15;-1,-10;21;0,-10;12;0,-8;19;-3,5022391
5022669,,,,,5022669
5022672,-11;18;1,-9;16;2,-9;8;-3,-5;15;-6,5022672
5022941,,,,,5022941
5022949,-7;24;-10,-21;19;9,-8;18;3,-5;15;0,5022949
5023217,,,,,5023217
5023220,-3;13;4,-5;11;-9,-5;17;-6,-7;15;0,5023220
5023488,,,,,5023488
5023495,-11;10;-3,-9;20;-3,-9;13;-7,-13;7;1,5023495
5023760,,,,,5023760
5023763,-11;12;0,-11;16;3,-10;13;4,-5;10;-5,5023763
5024041,,,,,5024041
5024045,-9;7;-4,-9;12;0,-10;10;0,-8;5;-3,5024045
5024318,,,,,5024318
5024320,-4;12;-6,-10;8;2,-11;10;3,-9;13;0,5024320
5024594,,,,,5024594
5024598,0;7;-6,-2;7;-1,-1;15;-6,-3;11;-3,5024598
5024862,,,,,5024862
5024865,-2;8;-3,-2;8;-1,1;0;0,-3;4;-1,5024865
5025144,,,,,5025144
5025147,-7;0;6,-2;2;5,1;5;-2,0;0;-3,5025147
5025418,,,,,5025418
5025421,-1;-2;0,0;0;3,-2;3;-5,-2;-2;0,5025421
5025692,,,,,5025692
5025700,0;0;-2,1;-2;-1,2;0;0,3;-7;-3,5025700
5025961,,,,,5025961
5025965,1;-6;0,0;-1;0,0;-6;1,1;-4;0,5025965
5026238,,,,,5026238
5026246,5;3;-1,2;-5;0,4;-4;8,5;1;-10,5026246
5026513,,,,,5026513
5026516,5;-13;4,8;-7;-7,7;-10;-5,7;-5;4,5026516
5026782,,,,,5026782
5026789,1;-6;3,7;-7;3,3;-14;0,8;-6;-2,5026789
5027069,,,,,5027069
5027073,0;-17;7,0;-13;5,4;-7;5,4;-13;-1,5027073
5027346,,,,,5027346
5027354,0;-11;0,2;-13;2,3;-17;-3,7;-17;-4,5027354
5027619,,,,,5027619
5027622,-3;-19;-1,0;-10;-3,0;-15;3,4;-15;0,5027622
5027895,,,,,5027895
5027902,9;-22;-2,1;-21;-3,5;-24;-2,6;-22;0,5027902
5028176,,,,,5028176
5028179,4;-18;0,4;-22;-1,6;-18;-2,2;-22;3,5028179
5028446,,,,,5028446
5028454,7;-34;-3,7;-24;-3,10;-20;1,-2;-17;5,5028454
5028720,,,,,5028720
5028723,6;-21;6,7;-18;-4,3;-16;0,3;-14;4,5028723
5028997,,,,,5028997
5029004,-2;-8;0,-4;-16;0,1;-24;-9,4;-31;-4,5029004
5029271,,,,,5029271
5029274,-2;-29;3,0;-24;9,-3;-12;26,-4;-5;7,5029274
5029553,,,,,5029553
5029555,0;-15;-8,0;-27;-18,-2;-25;-12,7;-33;-14,5029555
5029821,,,,,5029821
5029824,-1;-26;2,-2;-17;11,-3;-7;-1,-6;-12;0,5029824
5030103,,,,,5030103
5030105,-3;-16;0,2;-14;0,-3;-13;-1,-1;-17;1,5030105
5030373,,,,,5030373
5030375,-6;-17;2,-1;-21;0,-1;-18;0,-2;-21;-5,5030375
5030653,,,,,5030653
5030656,-5;-25;-10,1;-19;0,-8;-16;2,-5;-13;1,5030656
5030924,,,,,5030924
5030926,-5;-16;-4,-1;-20;-8,-3;-13;-11,-3;-5;-3,5030926
5031203,,,,,5031203
5031205,-4;-5;-4,-7;-8;-1,-9;-7;0,-8;0;-4,5031205
5031474,,,,,5031474
5031476,-9;-3;-2,-12;0;-3,-9;-4;-5,-11;0;-2,5031476
5031752,,,,,5031752
5031755,-5;0;-7,-13;6;-2,-3;-5;-3,-6;-8;-1,5031755
5032026,,,,,5032026
5032028,-9;-7;0,-4;0;-2,-10;-13;-6,-11;4;-2,5032028
5032304,,,,,5032304
5032306,-4;-10;2,-9;-8;0,-4;-3;-4,-10;-9;-3,5032306
5032574,,,,,5032574
5032578,-4;0;1,-5;-3;2,-8;-11;1,-7;-7;5,5032578
5032850,,,,,5032850
5032853,-15;-10;4,-5;-8;3,-11;-2;1,-13;-5;-2,5032853
5033121,,,,,5033121
5033124,-7;0;-5,-5;-1;0,-10;-3;1,-9;-3;1,5033124
5033395,,,,,5033395
5033398,-7;-11;-1,-7;-9;0,-6;-4;0,-7;0;-2,5033398
5033670,,,,,5033670
5033673,-10;0;0,-10;-11;1,-5;-5;0,-9;8;3,5033673
5033948,,,,,5033948
5033951,-7;3;0,-7;-1;0,-5;-1;-2,-2;-4;2,5033951
5034216,,,,,5034216
5034219,0;-1;0,0;-2;0,-5;0;2,-1;-2;-4,5034219
5034489,,,,,5034489
5034492,-1;-3;0,-4;-4;0,-3;0;2,-7;-5;4,5034492
5034759,,,,,5034759
5034761,-5;-6;2,-3;-2;-1,0;-5;0,-1;-4;1,5034761
5035034,,,,,5035034
5035037,-2;-4;0,1;-6;2,0;-6;3,0;-6;1,5035037
5035302,,,,,5035302
5035305,-1;-7;0,-3;-6;0,-1;-6;0,1;-3;2,5035305
5035585,,,,,5035585
5035588,0;-3;-1,-1;-7;2,0;-2;1,-3;-1;3,5035588
5035853,,,,,5035853
5035856,-2;-3;-1,-1;-2;-1,-2;3;3,-1;1;1,5035856
5036128,,,,,5036128
5036131,-2;-3;1,-3;-5;-1,-2;0;-5,0;-3;-3,5036131
5036397,,,,,5036397
5036400,0;-6;-4,-4;-5;4,-1;-5;0,-2;0;0,5036400
5036674,,,,,5036674
5036677,0;-3;0,0;-2;-5,-1;-2;-5,-2;0;0,5036677
5036941,,,,,5036941
5036944,2;-3;3,0;-1;2,0;-3;0,4;-8;6,5036944
5037222,,,,,5037222
5037225,5;-1;0,0;1;4,5;-2;5,8;-6;2,5037225
5037498,,,,,5037498
5037501,7;-4;6,9;-4;0,7;-7;1,7;-3;6,5037501
5037914,,,,,5037914
5037917,11;-8;3,8;-6;0,4;-3;4,4;-3;6,5037917
5038180,,,,,5038180
5038183,11;-3;9,3;-1;1,11;-2;3,5;0;3,5038183
5038460,,,,,5038460
5038464,10;6;11,8;3;6,3;2;23,13;2;1,5038464
5038728,,,,,5038728
5038731,10;5;-3,8;-3;-3,10;-2;16,4;-4;6,5038731
5039004,,,,,5039004
5039007,16;4;8,8;5;8,3;-9;8,15;0;4,5039007
5039277,,,,,5039277
5039279,11;2;-8,2;-10;-2,15;2;2,10;-5;1,5039279
5039551,,,,,5039551
5039554,11;11;14,16;5;7,11;5;5,13;-10;4,5039554
5039819,,,,,5039819
5039822,12;1;1,4;-11;8,10;2;8,10;5;4,5039822
5040195,,,,,5040195
5040198,5;7;3,4;14;26,12;-3;19,8;-2;9,5040198
5040468,,,,,5040468
5040472,4;-12;6,6;-11;5,8;-3;3,2;-5;6,5040472
5040746,,,,,5040746
5040749,5;-5;8,0;-1;10,4;-1;0,9;-1;6,5040749
5041020,,,,,5041020
5041022,5;-4;0,3;1;3,4;1;2,-2;0;-5,5041022
5041290,,,,,5041290
5041293,6;0;-2,3;-1;0,4;-8;-1,6;-1;0,5041293
5041558,,,,,5041558
5041561,5;1;4,5;-4;-2,17;-16;-13,5;-8;2,5041561
5041840,,,,,5041840
5041843,5;-3;-1,8;-4;3,1;0;0,5;-3;6,5041843
5042109,,,,,5042109
5042112,7;3;3,6;1;4,3;-5;5,8;-2;4,5042112
5042378,,,,,5042378
5042386,7;-9;0,9;-4;0,6;-6;-2,3;-4;-6,5042386
5042647,,,,,5042647
5042650,6;-5;0,2;-8;-7,1;-10;-8,4;-10;0,5042650
5042918,,,,,5042918
5042926,5;-5;-2,8;3;-3,11;-9;-6,6;0;2,5042926
5043197,,,,,5043197
5043201,7;2;7,9;0;4,4;-6;2,12;6;4,5043201
5043473,,,,,5043473
5043480,3;-7;7,10;-1;2,4;3;5,14;-1;5,5043480
5043748,,,,,5043748
5043750,13;0;5,17;2;2,20;-1;6,19;3;6,5043750
5044025,,,,,5044025
5044034,14;0;-2,17;-14;16,13;3;10,19;3;-1,5044034
5044300,,,,,5044300
5044303,11;3;1,16;-5;3,13;-6;2,17;-3;6,5044303
5044574,,,,,5044574
5044581,23;-3;5,19;-8;6,21;1;6,20;-1;3,5044581
5044849,,,,,5044849
5044852,21;0;3,18;-3;1,14;0;3,11;-3;3,5044852
5045125,,,,,5045125
5045134,10;0;3,9;0;3,7;0;-2,3;-2;2,5045134
5045400,,,,,5045400
5045403,5;-2;2,3;-1;1,3;-2;4,1;-1;0,5045403
5045675,,,,,5045675
5045683,0;0;2,3;-2;2,1;1;3,2;-2;0,5045683
5045946,,,,,5045946
5045949,3;-6;-1,3;-4;0,3;0;2,4;-5;-1,5045949
5046217,,,,,5046217
5046225,6;-2;1,7;-4;-1,7;-5;0,5;-2;2,5046225
5046501,,,,,5046501
5046504,7;-1;4,6;-2;2,8;-3;-1,8;-5;2,5046504
5046775,,,,,5046775
5046784,11;-4;3,7;-1;0,5;-4;1,2;-6;0,5046784
5047052,,,,,5047052
5047055,4;0;-1,5;-7;0,4;-9;0,3;-4;1,5047055
5047336,,,,,5047336
5047346,4;-2;2,5;-2;0,6;-6;0,9;-9;3,5047346
5047617,,,,,5047617
5047620,8;-8;6,10;-9;0,5;-10;-1,6;-12;-1,5047620
5047885,,,,,5047885
5047894,4;-6;2,3;-9;3,3;-3;4,1;-5;0,5047894
5048159,,,,,5048159
5048162,1;-10;0,4;-10;-2,5;-7;3,2;0;-3,5048162
5048436,,,,,5048436
5048444,2;-2;-1,2;-2;-1,2;3;0,2;1;1,5048444
5048710,,,,,5048710
5048713,2;3;4,-1;3;-1,5;1;-2,3;6;0,5048713
5048979,,,,,5048979
5048986,0;6;3,2;1;8,1;13;2,1;11;1,5048986
5049253,,,,,5049253
5049256,1;5;1,2;2;0,0;10;3,5;9;-2,5049256
5049537,,,,,5049537
5049545,7;11;-4,3;11;2,3;11;0,0;15;0,5049545
5049818,,,,,5049818
5049821,1;14;0,4;18;2,5;14;1,3;17;1,5049821
5050092,,,,,5050092
5050099,4;17;2,6;19;0,6;18;-2,4;16;1,5050099
5050374,,,,,5050374
5050377,5;17;1,4;17;1,7;14;4,6;18;3,5050377
5050645,,,,,5050645
5050653,9;8;4,8;13;2,6;19;2,9;15;1,5050653
5050917,,,,,5050917
5050920,9;18;3,7;15;2,6;8;0,3;13;0,5050920
5051188,,,,,5051188
5051191,9;9;4,8;5;3,9;11;-2,9;2;2,5051191
5051475,,,,,5051475
5051479,10;0;2,9;0;4,11;-3;1,6;-3;4,5051479
5051746,,,,,5051746
5051749,7;-1;0,6;0;-1,9;1;2,8;0;2,5051749
5052018,,,,,5052018
5052021,10;0;4,9;-2;2,11;-2;3,13;-11;3,5052021
5052295,,,,,5052295
5052298,13;-5;4,16;-3;5,17;-9;3,18;-10;1,5052298
5052575,,,,,5052575
5052578,18;-7;7,21;-1;7,19;-5;4,19;-5;5,5052578
5052847,,,,,5052847
5052850,18;-6;5,23;-8;3,22;-5;6,24;-6;7,5052850
5053119,,,,,5053119
5053122,24;-6;7,26;-7;6,25;-6;7,27;-4;6,5053122
5053395,,,,,5053395
5053399,24;-6;5,26;-3;3,26;-2;6,24;-1;5,5053399
5053676,,,,,5053676
5053679,25;0;7,25;0;4,26;-4;7,27;1;4,5053679
5053945,,,,,5053945
5053948,23;2;6,28;1;6,25;4;6,22;1;6,5053948
5054221,,,,,5054221
5054224,20;1;5,19;0;3,17;0;5,14;0;6,5054224
5054496,,,,,5054496
5054499,10;0;4,11;-2;2,10;0;1,6;0;1,5054499
5054772,,,,,5054772
5054774,2;0;2,3;0;-1,0;0;0,0;-1;0,5054774
5055045,,,,,5055045
5055048,0;0;0,0;0;1,0;0;1,-1;1;0,5055048
5055323,,,,,5055323
5055326,-2;0;0,0;2;2,0;1;0,0;0;-2,5055326
5055597,,,,,5055597
5055600,-1;1;0,0;2;-1,0;0;1,-1;0;0,5055600
5055874,,,,,5055874
5055876,-8;1;0,-10;4;-2,-9;1;-4,-8;2;-2,5055876
5056147,,,,,5056147
5056150,-9;2;-3,-8;3;-3,-8;4;0,-9;1;2,5056150
5056437,,,,,5056437
5056439,-8;0;-1,-6;0;-1,-7;3;-3,-9;4;-1,5056439
5056711,,,,,5056711
5056714,-9;2;0,-9;1;0,-8;-4;0,-9;5;0,5056714
5056980,,,,,5056980
5056984,-7;0;-2,-7;-1;-3,-6;1;-3,-4;4;-2,5056984
5057250,,,,,5057250
5057252,-7;1;0,-8;0;-1,-11;6;0,-6;2;-1,5057252
5057524,,,,,5057524
5057527,-4;0;-3,-8;-1;0,-4;1;0,-6;2;-3,5057527
5057797,,,,,5057797
5057800,-5;9;0,-9;5;0,-9;4;-2,-9;7;0,5057800
5058066,,,,,5058066
5058069,-9;5;-2,-7;3;-8,-11;0;-4,-5;0;-4,5058069
5058338,,,,,5058338
5058341,-7;8;-4,-7;4;-2,-6;10;1,-8;6;-1,5058341
5058617,,,,,5058617
5058619,-6;9;-2,-6;2;-3,-7;2;-1,-6;7;0,5058619
5058882,,,,,5058882
5058885,-7;9;-2,-8;2;-1,-7;3;0,-9;2;0,5058885
5059167,,,,,5059167
5059170,-7;6;-2,-8;0;-5,-8;2;0,-10;3;3,5059170
5059438,,,,,5059438
5059441,-5;6;1,-2;6;-4,-8;4;0,-7;4;0,5059441
5059720,,,,,5059720
5059723,-11;0;1,-3;3;4,-3;0;3,-4;6;-1,5059723
5059989,,,,,5059989
5059992,-1;3;0,-5;5;4,-4;2;0,-5;12;-2,5059992
5060268,,,,,5060268
5060270,-1;0;-6,-3;7;0,-2;1;4,0;-1;1,5060270
5060539,,,,,5060539
5060542,0;3;1,-2;-4;1,-4;-3;2,-9;0;-6,5060542
5060825,,,,,5060825
5060828,-1;-12;0,-6;-9;-14,-3;0;3,-2;-3;-1,5060828
5061098,,,,,5061098
5061101,0;-10;1,8;0;-5,0;4;1,-4;-6;4,5061101
5061373,,,,,5061373
5061377,1;-3;4,-3;0;6,-2;1;3,1;0;-1,5061377
5061641,,,,,5061641
5061644,-3;3;0,0;-2;0,-3;-2;2,0;0;0,5061644
5061922,,,,,5061922
5061924,0;1;2,1;-2;1,0;-3;0,1;3;0,5061924
5062198,,,,,5062198
5062201,0;-2;0,-1;0;-3,-3;-2;1,-3;-2;0,5062201
5062478,,,,,5062478
5062481,0;2;1,1;-1;3,7;-6;-4,-4;4;2,5062481
5062754,,,,,5062754
5062757,4;-2;-3,1;-3;4,-1;-3;5,-4;0;-1,5062757
5063031,,,,,5063031
5063034,0;-7;2,-1;-7;0,2;-2;-2,0;-1;0,5063034
5063299,,,,,5063299
5063302,0;-3;-1,-4;-4;-1,0;-7;-3,1;0;0,5063302
5063573,,,,,5063573
5063575,0;0;0,-1;-1;-1,-1;-7;0,2;-2;0,5063575
5063845,,,,,5063845
5063848,2;-4;3,1;-4;0,3;-2;-3,3;0;-4,5063848
5064120,,,,,5064120
5064123,0;-1;2,0;-2;4,-1;-8;1,-8;0;2,5064123
5064394,,,,,5064394
5064396,-2;2;-1,1;-1;1,2;-5;0,1;-3;0,5064396
5064673,,,,,5064673
5064676,2;0;0,1;-2;-2,0;3;1,2;1;0,5064676
5064938,,,,,5064938
5064941,0;1;0,2;-2;-3,1;0;3,4;-3;-5,5064941
5065221,,,,,5065221
5065224,0;-1;-1,-4;-2;1,0;-3;4,4;-7;2,5065224
5065488,,,,,5065488
5065491,0;0;0,-8;-1;1,0;-4;5,-3;-4;-1,5065491
5065761,,,,,5065761
5065764,0;-9;-3,0;-5;-4,2;-2;-5,-1;0;0,5065764
5066033,,,,,5066033
5066036,0;0;-3,0;-3;2,1;2;-1,0;-4;-2,5066036
5066313,,,,,5066313
5066316,4;1;-3,-3;-5;5,2;-7;-2,-2;-2;4,5066316
5066584,,,,,5066584
5066587,0;-3;0,5;-7;0,0;-3;1,1;1;3,5066587
5066858,,,,,5066858
5066865,3;0;0,5;0;1,3;0;-1,4;-2;3,5066865
5067134,,,,,5067134
5067137,3;2;1,4;-6;6,4;0;6,5;0;-1,5067137
5067406,,,,,5067406
5067414,14;-5;-4,9;-2;0,8;3;-5,8;-4;10,5067414
5067691,,,,,5067691
5067694,14;0;3,3;6;1,14;2;13,15;3;-5,5067694
5067960,,,,,5067960
5067967,16;-13;11,8;-10;1,24;0;11,26;-9;2,5067967
5068234,,,,,5068234
5068237,7;-6;17,5;-4;4,8;-6;1,6;0;7,5068237
5068507,,,,,5068507
5068516,11;0;4,9;-3;5,7;-1;5,8;0;1,5068516
5068779,,,,,5068779
5068782,10;-4;-1,12;-7;0,10;-3;5,9;-2;7,5068782
5069048,,,,,5069048
5069057,14;-1;7,14;-13;0,12;1;10,12;0;4,5069057
5069324,,,,,5069324
5069327,13;1;5,8;-5;3,11;-4;3,13;0;1,5069327
5069599,,,,,5069599
5069607,11;1;2,15;0;4,12;-9;4,14;-3;3,5069607
5069874,,,,,5069874
5069877,13;-1;2,13;-2;12,13;2;7,13;0;1,5069877
5070146,,,,,5070146
5070153,12;2;7,10;1;4,13;-1;1,11;0;3,5070153
5070433,,,,,5070433
5070436,11;-1;6,16;3;0,14;4;3,12;-2;0,5070436
5070700,,,,,5070700
5070708,12;-3;10,16;0;7,14;0;2,16;-2;2,5070708
5070974,,,,,5070974
5070978,15;0;4,16;-6;5,17;0;8,14;2;3,5070978
5071250,,,,,5071250
5071257,17;-1;0,14;2;4,22;0;4,21;-1;18,5071257
5071526,,,,,5071526
5071529,19;2;10,24;1;2,19;1;3,23;4;4,5071529
5071795,,,,,5071795
5071804,24;1;1,22;0;3,24;-3;6,18;-1;6,5071804
5072076,,,,,5072076
5072078,21;4;8,19;4;10,24;-2;-2,19;3;4,5072078
5072352,,,,,5072352
5072359,22;7;0,21;8;6,21;7;3,19;8;7,5072359
5072634,,,,,5072634
5072637,19;11;6,16;11;7,15;13;4,14;12;2,5072637
5072904,,,,,5072904
5072913,18;14;6,11;15;0,12;17;2,9;17;3,5072913
5073177,,,,,5073177
5073179,12;19;1,13;19;2,11;20;0,13;20;2,5073179
5073453,,,,,5073453
5073479,9;22;4,10;20;1,10;22;1,10;18;1,5073479
5073740,,,,,5073740
5073743,7;22;3,7;26;0,5;26;0,6;24;-2,5073743
5074016,,,,,5074016
5074024,10;26;1,7;23;2,7;29;-1,5;26;2,5074024
5074296,,,,,5074296
5074299,7;27;-3,6;25;-3,6;28;0,4;28;3,5074299
5074574,,,,,5074574
5074581,8;26;16,3;33;22,7;30;-5,3;26;-1,5074581
5074853,,,,,5074853
5074856,8;32;-7,3;23;-16,2;27;11,4;39;-6,5074856
5075125,,,,,5075125
5075133,-7;31;-8,-8;23;8,-3;23;-1,-5;24;3,5075133
5075398,,,,,5075398
5075401,-3;24;-3,-5;34;2,-9;34;-8,-13;27;-2,5075401
5075674,,,,,5075674
5075709,-15;45;0,-18;44;-11,-15;28;-13,-20;29;-10,5075709
5075975,,,,,5075975
5075978,-17;18;-3,-14;30;-8,-17;25;-7,-12;12;7,5075978
5076246,,,,,5076246
5076255,-20;21;2,-23;15;6,-15;13;0,-8;0;-9,5076255
5076518,,,,,5076518
5076521,-15;3;-14,-17;8;-5,-20;10;-8,-17;8;-1,5076521
5076794,,,,,5076794
5076801,-21;6;3,-21;11;1,-17;10;-4,-19;13;-10,5076801
5077069,,,,,5077069
5077072,-16;3;-3,-11;3;-8,-15;4;-7,-13;0;-5,5077072
5077338,,,,,5077338
5077346,-17;5;-8,-14;7;0,-14;14;-4,-16;8;-10,5077346
5077617,,,,,5077617
5077619,-15;0;-7,-16;5;-5,-15;5;-11,-14;0;-2,5077619
5077895,,,,,5077895
5077902,-15;8;-5,-10;12;-8,-10;5;4,-7;4;4,5077902
5078169,,,,,5078169
5078172,-8;1;-9,-2;-4;-12,-4;-2;-9,-7;2;-7,5078172
5078439,,,,,5078439
5078449,-2;8;-4,0;7;1,-2;2;0,-3;4;0,5078449
5078717,,,,,5078717
5078720,-3;5;-3,0;5;-3,0;0;0,0;1;0,5078720
5078984,,,,,5078984
5078992,1;3;1,0;3;-5,-1;4;-1,0;8;-3,5078992
5079259,,,,,5079259
5079262,-2;2;-5,-1;-5;-2,0;-4;-5,-2;2;0,5079262
5079533,,,,,5079533
5079542,-5;-3;0,7;-3;-4,2;-1;1,1;-5;0,5079542
5079809,,,,,5079809
5079812,6;0;-3,0;3;1,5;2;4,2;0;0,5079812
5080078,,,,,5080078
5080085,6;0;0,5;-6;-1,2;-2;1,2;-2;0,5080085
5080354,,,,,5080354
5080357,1;-3;-1,0;0;-3,0;-2;1,5;-2;-1,5080357
5080624,,,,,5080624
5080632,4;-2;3,3;-5;6,3;-7;3,3;0;-5,5080632
5080897,,,,,5080897
5080900,2;2;0,2;-6;4,5;-5;-1,0;-1;1,5080900
5081174,,,,,5081174
5081181,5;0;0,5;-4;3,8;-2;0,5;0;3,5081181
5081447,,,,,5081447
5081450,8;-5;4,1;0;0,6;2;0,10;-6;4,5081450
5081717,,,,,5081717
5081726,6;-2;1,10;-2;3,10;-2;5,10;-4;4,5081726
5081999,,,,,5081999
5082001,2;-4;1,7;-3;4,7;0;0,13;-2;7,5082001
5082273,,,,,5082273
5082280,7;4;6,7;0;3,4;-5;-2,8;-1;2,5082280
5082548,,,,,5082548
5082550,14;-3;1,13;1;4,4;-8;3,8;-2;3,5082550
5082819,,,,,5082819
5082828,6;-5;3,9;-2;1,9;0;4,9;-4;-2,5082828
5083097,,,,,5083097
5083100,4;-6;7,6;0;-1,10;0;1,11;-1;5,5083100
5083365,,,,,5083365
5083373,10;1;6,7;-1;4,8;-3;1,10;-5;0,5083373
5083638,,,,,5083638
5083641,8;-5;3,9;-3;5,5;-4;4,6;0;1,5083641
5083914,,,,,5083914
5083922,8;-3;1,9;-3;3,11;-2;0,7;-2;1,5083922
5084188,,,,,5084188
5084191,7;-2;0,8;-1;-1,8;-1;6,5;-3;5,5084191
5084466,,,,,5084466
5084468,12;-4;4,9;-2;2,8;-5;-1,7;-7;0,5084468
5084738,,,,,5084738
5084741,8;-7;3,8;-5;1,10;-4;3,10;-3;5,5084741
5085015,,,,,5085015
5085018,10;-3;0,9;-7;5,10;-9;4,8;-10;1,5085018
5085289,,,,,5085289
5085292,10;-12;1,13;-16;0,14;-8;4,15;-12;4,5085292
5085574,,,,,5085574
5085576,11;-16;5,13;-14;1,11;-18;1,12;-14;3,5085576
5085852,,,,,5085852
5085855,12;-20;4,17;-18;5,15;-18;2,17;-18;6,5085855
5086126,,,,,5086126
5086134,20;-18;7,16;-22;5,13;-22;0,15;-18;3,5086134
5086397,,,,,5086397
5086400,17;-19;7,21;-16;4,18;-16;2,17;-21;5,5086400
5086674,,,,,5086674
5086682,17;-17;5,19;-16;5,20;-17;1,19;-13;0,5086682
5086953,,,,,5086953
5086956,18;-11;6,17;-11;5,14;-7;3,17;-9;8,5086956
5087225,,,,,5087225
5087234,17;-13;4,13;-7;6,15;-11;4,16;-3;6,5087234
