,acc1,acc2,acc3,acc4,duration,trip_id,utcdate
4514,-38;-4;-17,-28;39;13,-33;2;-9,-26;-2;-6,661166,6,2021-10-27
4515,,,,,661447,6,2021-10-27
4516,-15;0;1,-13;1;-10,-23;5;-3,-22;-8;-3,661450,6,2021-10-27
4517,,,,,661712,6,2021-10-27
4518,-16;-1;-3,-21;2;-3,-12;1;-5,-19;-5;-3,661715,6,2021-10-27
4519,,,,,661988,6,2021-10-27
4520,-17;10;-2,-4;-4;3,-16;-7;3,-11;-11;1,661991,6,2021-10-27
4521,,,,,662262,6,2021-10-27
4522,-5;-7;4,-9;0;6,-11;-1;-2,-15;-2;1,662265,6,2021-10-27
4523,,,,,662548,6,2021-10-27
4524,-14;0;0,-27;-2;3,-12;-2;-3,-13;-1;-1,662550,6,2021-10-27
4525,,,,,662817,6,2021-10-27
4526,-9;-1;-10,-18;-5;-9,-11;-3;4,-18;0;-2,662820,6,2021-10-27
4527,,,,,663098,6,2021-10-27
4528,-9;3;-10,-9;5;-11,-6;2;-13,0;-3;2,663101,6,2021-10-27
4529,,,,,663370,6,2021-10-27
4530,-5;-6;9,-6;-7;8,-8;-8;9,-6;-4;5,663373,6,2021-10-27
4531,,,,,663649,6,2021-10-27
4532,-5;-4;2,-8;-4;2,-3;-6;-2,-4;1;5,663652,6,2021-10-27
4533,,,,,663915,6,2021-10-27
4534,-5;-8;4,0;-7;-5,-5;-7;-3,-8;-8;0,663918,6,2021-10-27
4535,,,,,664194,6,2021-10-27
4536,-4;-9;2,0;-3;2,1;-4;0,-2;-11;1,664197,6,2021-10-27
4537,,,,,664466,6,2021-10-27
4538,0;-9;1,6;-13;-5,3;-10;-2,0;-13;1,664468,6,2021-10-27
4539,,,,,664739,6,2021-10-27
4540,1;-9;-3,2;-14;1,0;-5;-4,0;-12;-1,664747,6,2021-10-27
4541,,,,,665017,6,2021-10-27
4542,3;-8;-7,0;-15;-1,-3;-20;0,-2;-27;-1,665019,6,2021-10-27
4543,,,,,665288,6,2021-10-27
4544,-1;-31;-1,-3;-30;1,6;-38;2,0;-21;11,665297,6,2021-10-27
4545,,,,,665567,6,2021-10-27
4546,-3;-27;5,2;-34;12,1;-25;-5,4;-23;1,665570,6,2021-10-27
4547,,,,,665841,6,2021-10-27
4548,2;-28;-3,5;-21;-6,-1;-28;-2,1;-37;-11,665849,6,2021-10-27
4549,,,,,666118,6,2021-10-27
4550,-1;-25;-12,5;-25;5,3;-18;-3,-2;-21;6,666121,6,2021-10-27
4551,,,,,666392,6,2021-10-27
4552,2;-14;-8,-1;-17;1,4;-18;-4,0;-15;-6,666401,6,2021-10-27
4553,,,,,666668,6,2021-10-27
4554,-5;-19;1,-4;-17;3,-6;-3;3,-3;-14;0,666671,6,2021-10-27
4555,,,,,666942,6,2021-10-27
4556,-8;-17;-8,-11;-13;-7,-8;-2;0,-9;-18;-1,666945,6,2021-10-27
4557,,,,,667218,6,2021-10-27
4558,-11;-18;-5,-11;-3;-1,-7;-12;-5,-7;-21;-3,667222,6,2021-10-27
4559,,,,,667494,6,2021-10-27
4560,-8;-23;-12,-5;-15;-2,-15;-17;-1,-11;-16;-2,667496,6,2021-10-27
4561,,,,,667768,6,2021-10-27
4562,-10;-6;0,-10;-9;-7,-5;-4;-11,-12;-9;-14,667771,6,2021-10-27
4563,,,,,668045,6,2021-10-27
4564,-13;-22;-8,-11;-14;1,-15;-4;3,-17;-8;16,668047,6,2021-10-27
4565,,,,,668319,6,2021-10-27
4566,-17;-3;-13,-8;-11;-20,-10;-22;-4,-18;-14;8,668322,6,2021-10-27
4567,,,,,668590,6,2021-10-27
4568,-16;-24;12,-13;-9;-10,-24;-16;-17,-3;-14;-9,668593,6,2021-10-27
4569,,,,,668865,6,2021-10-27
4570,-3;-6;-15,-5;-22;13,-6;-9;-5,-4;-8;16,668868,6,2021-10-27
4571,,,,,669132,6,2021-10-27
4572,-13;-4;3,-5;-14;-4,-20;-16;-5,-11;-24;-16,669135,6,2021-10-27
4573,,,,,669417,6,2021-10-27
4574,-8;-14;5,-20;2;0,-16;-1;3,-12;-4;-6,669420,6,2021-10-27
4575,,,,,669683,6,2021-10-27
4576,-7;-12;-14,-10;-15;18,-14;-5;-11,-17;-3;-20,669686,6,2021-10-27
4577,,,,,669959,6,2021-10-27
4578,-16;0;0,-11;2;-7,-16;0;-9,-4;-6;-11,669962,6,2021-10-27
4579,,,,,670241,6,2021-10-27
4580,-20;0;0,-13;0;-8,-15;0;-7,-19;-3;-4,670244,6,2021-10-27
4581,,,,,670519,6,2021-10-27
4582,-12;-1;-2,-6;0;0,-6;-7;1,-16;-4;2,670521,6,2021-10-27
4583,,,,,670786,6,2021-10-27
4584,-14;0;3,-14;3;-1,-5;1;0,-9;-2;-17,670789,6,2021-10-27
4585,,,,,671063,6,2021-10-27
4586,-7;6;-10,-3;9;-6,-7;1;-5,-4;-2;5,671065,6,2021-10-27
4587,,,,,671329,6,2021-10-27
4588,-4;4;2,-2;-5;7,-2;-1;-12,-3;0;2,671331,6,2021-10-27
4589,,,,,671602,6,2021-10-27
4590,0;-3;-1,-3;9;2,1;6;-2,3;0;7,671604,6,2021-10-27
4591,,,,,671873,6,2021-10-27
4592,1;2;-13,-8;7;15,-4;3;-5,0;3;-11,671876,6,2021-10-27
4593,,,,,672148,6,2021-10-27
4594,-1;-2;-14,-2;-7;-12,-9;15;5,-5;12;-6,672157,6,2021-10-27
4595,,,,,672424,6,2021-10-27
4596,2;3;4,4;-2;-4,3;1;10,-5;11;0,672428,6,2021-10-27
4597,,,,,672693,6,2021-10-27
4598,3;3;-8,-1;4;3,1;2;21,11;13;-4,672700,6,2021-10-27
4599,,,,,672967,6,2021-10-27
4600,8;-3;-2,11;-1;1,3;-1;-4,12;1;-19,672970,6,2021-10-27
4601,,,,,673243,6,2021-10-27
4602,4;6;8,7;3;5,14;0;11,17;-3;0,673251,6,2021-10-27
4603,,,,,673524,6,2021-10-27
4604,15;2;2,8;-4;2,12;-2;0,9;-2;15,673527,6,2021-10-27
4605,,,,,673794,6,2021-10-27
4606,5;16;10,23;-4;8,11;-5;3,9;-10;1,673796,6,2021-10-27
4607,,,,,674068,6,2021-10-27
4608,22;-4;-9,7;-10;3,12;-17;1,10;2;7,674071,6,2021-10-27
4609,,,,,674344,6,2021-10-27
4610,15;-6;16,7;-8;1,12;-11;-14,7;-6;-11,674348,6,2021-10-27
4611,,,,,674619,6,2021-10-27
4612,7;8;4,8;14;2,-3;16;0,6;14;0,674622,6,2021-10-27
4613,,,,,674888,6,2021-10-27
4614,4;31;3,8;9;4,1;21;-44,-9;15;-3,674891,6,2021-10-27
4615,,,,,675165,6,2021-10-27
4616,17;2;42,-4;22;24,1;40;40,6;28;-18,675167,6,2021-10-27
4617,,,,,675432,6,2021-10-27
4618,-9;10;-14,22;22;-15,-1;19;-33,1;49;-5,675435,6,2021-10-27
4619,,,,,675714,6,2021-10-27
4620,21;32;9,-2;12;0,-10;7;7,-3;31;20,675717,6,2021-10-27
4621,,,,,675983,6,2021-10-27
4622,11;30;1,-3;26;0,-4;34;-3,-4;25;-27,675986,6,2021-10-27
4623,,,,,676256,6,2021-10-27
4624,3;38;-17,6;35;-2,0;29;-3,3;38;6,676259,6,2021-10-27
4625,,,,,676539,6,2021-10-27
4626,1;29;9,9;34;11,5;23;3,2;21;-1,676542,6,2021-10-27
4627,,,,,676816,6,2021-10-27
4628,1;25;-6,5;28;-3,1;32;3,8;43;-4,676825,6,2021-10-27
4629,,,,,677090,6,2021-10-27
4630,3;27;0,4;13;-1,8;24;7,11;19;10,677093,6,2021-10-27
4631,,,,,677366,6,2021-10-27
4632,23;11;13,8;35;2,14;22;5,18;9;10,677373,6,2021-10-27
4633,,,,,677640,6,2021-10-27
4634,11;16;0,13;15;8,11;10;2,6;15;4,677643,6,2021-10-27
4635,,,,,677910,6,2021-10-27
4636,12;13;4,8;11;2,9;13;1,5;8;3,677919,6,2021-10-27
4637,,,,,678188,6,2021-10-27
4638,5;4;6,1;8;5,2;5;1,4;2;6,678190,6,2021-10-27
4639,,,,,678455,6,2021-10-27
4640,2;0;0,0;7;0,0;18;-6,3;17;-9,678458,6,2021-10-27
4641,,,,,678742,6,2021-10-27
4642,0;5;6,0;0;14,0;-3;-7,0;-13;-23,678745,6,2021-10-27
4643,,,,,679012,6,2021-10-27
4644,3;-11;-5,0;1;0,-2;17;14,-8;25;16,679015,6,2021-10-27
4645,,,,,679289,6,2021-10-27
4646,-6;19;-1,-7;3;-8,-3;-3;-2,-5;-7;-7,679291,6,2021-10-27
4647,,,,,679555,6,2021-10-27
4648,-9;-2;-7,-9;-3;-10,-8;4;-5,-10;11;3,679558,6,2021-10-27
4649,,,,,679825,6,2021-10-27
4650,-21;15;4,-23;15;1,-17;4;-8,-20;4;-12,679828,6,2021-10-27
4651,,,,,680095,6,2021-10-27
4652,-18;5;-7,-20;4;-9,-21;8;-11,-21;13;-6,680097,6,2021-10-27
4653,,,,,680375,6,2021-10-27
4654,-20;12;-4,-20;9;-1,-19;4;-2,-20;7;-8,680378,6,2021-10-27
4655,,,,,680644,6,2021-10-27
4656,-22;2;-5,-22;5;0,-25;2;-1,-21;4;-4,680647,6,2021-10-27
4657,,,,,680924,6,2021-10-27
4658,-21;4;-8,-18;4;-7,-22;1;-1,-22;7;-8,680927,6,2021-10-27
4659,,,,,681190,6,2021-10-27
4660,-23;7;-3,-22;5;-7,-20;6;0,-23;6;-8,681193,6,2021-10-27
4661,,,,,681457,6,2021-10-27
4662,-21;5;-2,-21;4;-4,-17;2;-9,-20;1;-8,681465,6,2021-10-27
4663,,,,,681733,6,2021-10-27
4664,-22;4;-3,-16;1;-3,-18;4;2,-21;2;2,681736,6,2021-10-27
4665,,,,,682008,6,2021-10-27
4666,-13;1;-4,-14;0;-2,-13;0;-1,-12;0;3,682015,6,2021-10-27
4667,,,,,682285,6,2021-10-27
4668,-11;-1;1,-12;0;-3,-12;-5;-4,-10;0;-1,682288,6,2021-10-27
4669,,,,,682552,6,2021-10-27
4670,-13;0;-2,-8;1;0,-7;0;-5,-7;-3;1,682561,6,2021-10-27
4671,,,,,682827,6,2021-10-27
4672,0;-11;0,-6;-11;0,-7;-4;6,-7;-1;0,682829,6,2021-10-27
4673,,,,,683096,6,2021-10-27
4674,-4;1;2,-7;2;-1,-1;0;0,-5;1;-3,683104,6,2021-10-27
4675,,,,,683368,6,2021-10-27
4676,-2;-3;-8,-2;-5;-5,-1;-5;-1,-1;-4;-3,683371,6,2021-10-27
4677,,,,,683638,6,2021-10-27
4678,-2;0;-1,-2;2;0,1;0;1,3;-3;-1,683640,6,2021-10-27
4679,,,,,683918,6,2021-10-27
4680,6;-3;0,1;-6;-2,2;-4;-3,2;-3;-1,683921,6,2021-10-27
4681,,,,,684186,6,2021-10-27
4682,6;-3;2,5;-4;-1,1;-11;-2,1;-10;-2,684188,6,2021-10-27
4683,,,,,684461,6,2021-10-27
4684,0;-14;0,1;-14;-3,0;-11;0,0;-14;2,684464,6,2021-10-27
4685,,,,,684729,6,2021-10-27
4686,0;-13;-2,0;-19;-2,1;-18;3,0;-16;0,684732,6,2021-10-27
4687,,,,,685025,6,2021-10-27
4688,1;-12;0,0;-9;2,-3;-13;-1,3;-15;0,685028,6,2021-10-27
4689,,,,,685293,6,2021-10-27
4690,1;-13;0,-3;-19;2,-6;-19;-2,-11;-18;-5,685295,6,2021-10-27
4691,,,,,685575,6,2021-10-27
4692,-7;-20;3,-3;-14;-1,-3;-19;-1,-6;-19;1,685578,6,2021-10-27
4693,,,,,685843,6,2021-10-27
4694,-4;-19;0,-2;-21;0,-3;-24;-1,-6;-15;0,685846,6,2021-10-27
4695,,,,,686117,6,2021-10-27
4696,-5;-17;0,-4;-18;-5,-8;-16;-5,-7;-19;3,686120,6,2021-10-27
4697,,,,,686387,6,2021-10-27
4698,-9;-15;-3,-10;-21;7,-4;-18;-2,-8;-12;-6,686390,6,2021-10-27
4699,,,,,686668,6,2021-10-27
4700,-8;-27;-3,-11;-21;-6,-10;-12;-1,-14;-16;2,686671,6,2021-10-27
4701,,,,,686946,6,2021-10-27
4702,-14;-5;3,-11;-8;8,-10;-10;-10,-8;-21;4,686949,6,2021-10-27
4703,,,,,687216,6,2021-10-27
4704,-12;-15;2,-18;-9;-7,-15;-13;-5,-16;-9;-2,687224,6,2021-10-27
4705,,,,,687489,6,2021-10-27
4706,-14;-9;-1,-14;-9;2,-13;-6;-1,-21;-10;-4,687492,6,2021-10-27
4707,,,,,687758,6,2021-10-27
4708,-7;-2;-10,-11;-4;-2,-13;-2;0,-16;-2;-9,687765,6,2021-10-27
4709,,,,,688026,6,2021-10-27
4710,-10;-4;0,-17;1;-1,-19;1;-2,-14;-3;-1,688029,6,2021-10-27
4711,,,,,688302,6,2021-10-27
4712,-18;-2;2,-15;0;-6,-17;-1;0,-16;0;-3,688310,6,2021-10-27
4713,,,,,688577,6,2021-10-27
4714,-16;5;-2,-17;6;-6,-16;8;-3,-16;9;0,688579,6,2021-10-27
4715,,,,,688846,6,2021-10-27
4716,-15;3;-1,-12;6;-3,-16;-1;0,-12;1;0,688855,6,2021-10-27
4717,,,,,689117,6,2021-10-27
4718,-12;0;-13,-12;4;-7,-15;5;-7,-18;5;-2,689120,6,2021-10-27
4719,,,,,689386,6,2021-10-27
4720,-19;6;-3,-16;11;-2,-13;9;-2,-15;9;-6,689394,6,2021-10-27
4721,,,,,689666,6,2021-10-27
4722,-14;11;-10,-12;9;-13,-14;6;-14,-14;9;-2,689669,6,2021-10-27
4723,,,,,689942,6,2021-10-27
4724,-12;7;-7,-12;6;-4,-12;10;-7,-14;6;-2,689944,6,2021-10-27
4725,,,,,690225,6,2021-10-27
4726,-10;10;0,-13;9;-10,-13;7;-6,-11;7;0,690228,6,2021-10-27
4727,,,,,690492,6,2021-10-27
4728,-14;8;-1,-17;13;-4,-15;9;-9,-11;16;-11,690494,6,2021-10-27
4729,,,,,690766,6,2021-10-27
4730,-15;15;-2,-6;18;0,-7;13;-6,-10;11;0,690769,6,2021-10-27
4731,,,,,691043,6,2021-10-27
4732,-11;11;-4,-5;9;1,-5;7;-1,-6;13;-6,691046,6,2021-10-27
4733,,,,,691324,6,2021-10-27
4734,0;13;-6,-11;15;2,-4;9;0,-4;13;-10,691328,6,2021-10-27
4735,,,,,691593,6,2021-10-27
4736,-4;3;-12,0;6;7,0;8;3,-4;22;14,691596,6,2021-10-27
4737,,,,,691876,6,2021-10-27
4738,-8;15;0,-4;-1;-6,-5;15;-4,0;15;-1,691879,6,2021-10-27
4739,,,,,692145,6,2021-10-27
4740,-2;15;8,2;13;0,2;4;10,2;11;-1,692148,6,2021-10-27
4741,,,,,692417,6,2021-10-27
4742,0;8;0,2;2;16,3;5;0,2;2;5,692420,6,2021-10-27
4743,,,,,692680,6,2021-10-27
4744,0;6;3,-5;6;9,-1;0;-4,5;13;-4,692683,6,2021-10-27
4745,,,,,692951,6,2021-10-27
4746,3;9;-6,0;3;-1,5;8;20,-2;11;-2,692959,6,2021-10-27
4747,,,,,693227,6,2021-10-27
4748,-4;9;8,2;-11;-6,7;-10;9,-4;0;-15,693229,6,2021-10-27
4749,,,,,693494,6,2021-10-27
4750,-6;0;3,0;2;-1,4;0;1,1;2;6,693501,6,2021-10-27
4751,,,,,693770,6,2021-10-27
4752,-1;7;-5,-2;4;-5,-3;-5;-5,-5;4;7,693773,6,2021-10-27
4753,,,,,694045,6,2021-10-27
4754,0;5;1,-5;11;11,-3;2;-1,1;10;-3,694054,6,2021-10-27
4755,,,,,694327,6,2021-10-27
4756,-11;0;-3,-7;4;0,-2;6;-8,-1;-5;-11,694329,6,2021-10-27
4757,,,,,694601,6,2021-10-27
4758,-1;4;1,0;-3;9,1;1;8,0;3;-10,694604,6,2021-10-27
4759,,,,,694885,6,2021-10-27
4760,-2;0;-4,4;4;0,-2;6;-4,-6;1;7,694887,6,2021-10-27
4761,,,,,695154,6,2021-10-27
4762,5;-4;5,-4;2;8,5;6;1,-3;3;2,695157,6,2021-10-27
4763,,,,,695429,6,2021-10-27
4764,-3;2;3,0;5;-2,-4;1;-3,2;3;-3,695432,6,2021-10-27
4765,,,,,695696,6,2021-10-27
4766,1;3;6,5;9;2,1;2;4,5;1;-1,695699,6,2021-10-27
4767,,,,,695981,6,2021-10-27
4768,-1;4;-1,-1;4;-5,8;4;0,2;6;-1,695984,6,2021-10-27
4769,,,,,696248,6,2021-10-27
4770,-4;7;-5,0;4;1,-3;8;-3,-1;3;0,696250,6,2021-10-27
4771,,,,,696528,6,2021-10-27
4772,0;1;-8,0;4;12,-1;3;4,-1;5;-1,696531,6,2021-10-27
4773,,,,,696798,6,2021-10-27
4774,-2;7;0,-1;-1;5,0;-1;1,2;8;-6,696800,6,2021-10-27
4775,,,,,697066,6,2021-10-27
4776,-5;5;1,-2;8;-4,6;9;4,0;2;0,697074,6,2021-10-27
4777,,,,,697337,6,2021-10-27
4778,5;7;-4,1;-4;-4,-3;0;-1,2;5;4,697340,6,2021-10-27
4779,,,,,697611,6,2021-10-27
4780,4;4;1,1;3;-5,1;8;-1,2;0;-6,697619,6,2021-10-27
4781,,,,,697881,6,2021-10-27
4782,4;6;-5,1;7;5,-1;3;1,0;5;-3,697884,6,2021-10-27
4783,,,,,698149,6,2021-10-27
4784,3;4;4,5;6;-2,5;3;-7,0;6;3,698157,6,2021-10-27
4785,,,,,698424,6,2021-10-27
4786,-1;0;-2,2;6;0,7;1;-2,4;4;8,698427,6,2021-10-27
4787,,,,,698695,6,2021-10-27
4788,8;2;-1,10;3;-7,2;7;-4,5;6;-2,698698,6,2021-10-27
4789,,,,,698969,6,2021-10-27
4790,8;-3;-10,1;10;7,10;13;5,6;6;3,698972,6,2021-10-27
4791,,,,,699238,6,2021-10-27
4792,9;5;4,8;-6;11,13;5;6,11;9;1,699241,6,2021-10-27
4793,,,,,699515,6,2021-10-27
4794,9;12;2,13;1;-10,12;4;-1,19;8;6,699518,6,2021-10-27
4795,,,,,699788,6,2021-10-27
4796,10;1;4,13;12;0,13;5;2,14;6;-2,699791,6,2021-10-27
4797,,,,,700069,6,2021-10-27
4798,18;12;-3,16;4;4,14;8;8,13;9;8,700071,6,2021-10-27
4799,,,,,700339,6,2021-10-27
4800,15;14;-2,18;12;0,13;8;0,12;7;0,700341,6,2021-10-27
4801,,,,,700619,6,2021-10-27
4802,18;5;-1,17;10;3,16;14;7,16;13;5,700622,6,2021-10-27
4803,,,,,700890,6,2021-10-27
4804,10;12;7,7;10;2,9;12;-1,7;8;-2,700892,6,2021-10-27
4805,,,,,701164,6,2021-10-27
4806,8;11;0,6;16;0,4;14;0,4;14;0,701173,6,2021-10-27
4807,,,,,701455,6,2021-10-27
4808,-1;14;3,4;14;-8,0;25;-1,-2;22;1,701458,6,2021-10-27
4809,,,,,701727,6,2021-10-27
4810,0;27;7,0;25;1,3;23;9,3;25;0,701734,6,2021-10-27
4811,,,,,702009,6,2021-10-27
4812,3;29;-3,6;27;-2,5;27;-7,3;28;-5,702012,6,2021-10-27
4813,,,,,702289,6,2021-10-27
4814,2;32;0,3;26;4,-1;38;9,5;35;15,702298,6,2021-10-27
4815,,,,,702566,6,2021-10-27
4816,4;31;1,13;24;-10,3;21;-1,8;23;-10,702569,6,2021-10-27
4817,,,,,702848,6,2021-10-27
4818,1;32;-10,-1;35;15,0;36;4,1;34;1,702850,6,2021-10-27
4819,,,,,703123,6,2021-10-27
4820,-2;31;-1,0;23;-5,4;27;-8,-4;29;2,703126,6,2021-10-27
4821,,,,,703392,6,2021-10-27
4822,4;31;1,4;33;-3,0;30;-13,0;27;-5,703395,6,2021-10-27
4823,,,,,703675,6,2021-10-27
4824,1;32;-5,-3;35;-1,-1;35;-4,-4;32;0,703678,6,2021-10-27
4825,,,,,703942,6,2021-10-27
4826,-3;33;-3,-4;26;-4,-1;27;0,-3;26;0,703945,6,2021-10-27
4827,,,,,704225,6,2021-10-27
4828,-2;23;-4,-6;23;-2,-7;18;0,-8;13;-2,704228,6,2021-10-27
4829,,,,,704495,6,2021-10-27
4830,-7;10;-8,-7;14;-9,-11;14;-4,-13;12;1,704498,6,2021-10-27
4831,,,,,704774,6,2021-10-27
4832,-13;15;1,-13;9;0,-12;10;-8,-9;5;0,704777,6,2021-10-27
4833,,,,,705043,6,2021-10-27
4834,-11;4;-3,-12;0;-1,-12;4;-7,-14;5;-8,705046,6,2021-10-27
4835,,,,,705320,6,2021-10-27
4836,-19;13;-11,-16;14;-13,-13;11;-4,-9;5;-1,705324,6,2021-10-27
4837,,,,,705589,6,2021-10-27
4838,-7;-2;-8,-10;0;-2,-10;-1;-2,-5;8;2,705592,6,2021-10-27
4839,,,,,705857,6,2021-10-27
4840,-1;4;-3,-2;11;0,-6;0;0,-4;9;0,705865,6,2021-10-27
4841,,,,,706131,6,2021-10-27
4842,-5;0;-2,0;2;0,0;1;-2,-1;2;-3,706135,6,2021-10-27
4843,,,,,706407,6,2021-10-27
4844,1;0;-5,-3;7;1,0;1;-4,0;5;0,706414,6,2021-10-27
4845,,,,,706684,6,2021-10-27
4846,0;5;0,-2;4;4,-3;3;2,0;2;-6,706686,6,2021-10-27
4847,,,,,706958,6,2021-10-27
4848,3;9;7,0;1;6,2;2;5,-2;9;1,706967,6,2021-10-27
4849,,,,,707236,6,2021-10-27
4850,1;3;-1,4;5;-1,0;12;-3,0;3;0,707238,6,2021-10-27
4851,,,,,707508,6,2021-10-27
4852,2;4;-1,1;3;-1,0;-1;-1,3;6;0,707511,6,2021-10-27
4853,,,,,707795,6,2021-10-27
4854,4;6;1,4;7;2,1;7;-3,2;5;1,707799,6,2021-10-27
4855,,,,,708067,6,2021-10-27
4856,0;6;1,2;4;-5,-1;7;3,2;8;-2,708070,6,2021-10-27
4857,,,,,708344,6,2021-10-27
4858,2;5;-2,-1;6;0,2;6;3,2;10;0,708346,6,2021-10-27
4859,,,,,708609,6,2021-10-27
4860,5;6;0,0;3;3,1;7;-1,3;6;-1,708612,6,2021-10-27
4861,,,,,708889,6,2021-10-27
4862,4;5;3,6;6;-1,4;9;3,2;4;4,708892,6,2021-10-27
4863,,,,,709159,6,2021-10-27
4864,4;5;4,8;4;1,6;4;4,5;3;0,709163,6,2021-10-27
4865,,,,,709444,6,2021-10-27
4866,5;9;3,5;4;-5,5;3;6,6;8;3,709452,6,2021-10-27
4867,,,,,709723,6,2021-10-27
4868,9;5;0,8;6;-1,8;4;-4,6;4;4,709726,6,2021-10-27
4869,,,,,709997,6,2021-10-27
4870,8;7;3,8;1;1,5;5;5,7;5;0,710004,6,2021-10-27
4871,,,,,710268,6,2021-10-27
4872,6;4;2,7;7;2,6;8;1,8;3;1,710272,6,2021-10-27
4873,,,,,710544,6,2021-10-27
4874,7;10;3,3;10;1,6;9;5,4;13;4,710547,6,2021-10-27
4875,,,,,710823,6,2021-10-27
4876,7;11;1,8;13;-1,7;7;6,6;10;0,710827,6,2021-10-27
4877,,,,,711097,6,2021-10-27
4878,7;9;-4,7;12;-2,2;13;-1,6;17;-2,711100,6,2021-10-27
4879,,,,,711363,6,2021-10-27
4880,2;19;0,3;15;0,7;22;2,5;25;-1,711365,6,2021-10-27
4881,,,,,711630,6,2021-10-27
4882,4;21;-2,4;24;-2,-1;24;2,5;19;1,711633,6,2021-10-27
4883,,,,,711907,6,2021-10-27
4884,0;29;0,5;23;0,-1;31;0,2;26;-2,711910,6,2021-10-27
4885,,,,,712176,6,2021-10-27
4886,3;22;-2,0;25;-1,0;32;-1,7;26;0,712179,6,2021-10-27
4887,,,,,712451,6,2021-10-27
4888,3;19;4,2;28;2,7;32;1,3;31;-3,712453,6,2021-10-27
4889,,,,,712726,6,2021-10-27
4890,6;23;-5,3;18;1,0;14;0,0;19;1,712728,6,2021-10-27
4891,,,,,713000,6,2021-10-27
4892,3;19;3,0;22;-9,-2;19;7,2;23;7,713010,6,2021-10-27
4893,,,,,713277,6,2021-10-27
4894,-1;28;-5,-1;22;-1,-5;29;-6,1;31;-5,713280,6,2021-10-27
4895,,,,,713545,6,2021-10-27
4896,-7;13;3,-6;24;-9,-4;15;-2,-1;15;-3,713553,6,2021-10-27
4897,,,,,713821,6,2021-10-27
4898,-2;30;-5,-2;35;0,-1;22;-1,-5;26;-2,713824,6,2021-10-27
4899,,,,,714090,6,2021-10-27
4900,-5;21;-1,-6;27;-5,-3;22;0,-2;25;-1,714098,6,2021-10-27
4901,,,,,714365,6,2021-10-27
4902,-6;18;-2,-5;18;-6,-5;17;0,-2;11;-2,714369,6,2021-10-27
4903,,,,,714641,6,2021-10-27
4904,-4;11;1,-2;12;4,-4;10;0,0;3;0,714648,6,2021-10-27
4905,,,,,714915,6,2021-10-27
4906,-4;4;-3,-7;5;-6,-6;2;-3,-2;7;-3,714918,6,2021-10-27
4907,,,,,715187,6,2021-10-27
4908,-7;4;0,-9;1;2,-4;0;-1,-7;-4;-2,715190,6,2021-10-27
4909,,,,,715460,6,2021-10-27
4910,-3;-4;-5,-4;-3;-3,-4;0;1,-3;-7;3,715463,6,2021-10-27
4911,,,,,715728,6,2021-10-27
4912,-2;-7;2,-4;-9;2,0;-8;0,-3;-10;3,715731,6,2021-10-27
4913,,,,,716005,6,2021-10-27
4914,-2;-8;2,-2;-4;-3,-4;-7;-4,0;-8;1,716007,6,2021-10-27
4915,,,,,716275,6,2021-10-27
4916,2;-4;6,0;-7;3,0;-11;0,2;-10;-2,716278,6,2021-10-27
4917,,,,,716549,6,2021-10-27
4918,-2;-12;2,2;-11;3,1;-10;0,-3;-16;-5,716552,6,2021-10-27
4919,,,,,716818,6,2021-10-27
4920,-5;-14;0,0;-7;2,-1;-6;3,-5;-12;0,716820,6,2021-10-27
4921,,,,,717091,6,2021-10-27
4922,-2;-12;0,-2;-12;-5,-3;-8;-5,-4;-8;2,717094,6,2021-10-27
4923,,,,,717356,6,2021-10-27
4924,-6;-13;2,-11;-9;0,-7;-11;5,-9;-10;-3,717359,6,2021-10-27
4925,,,,,717630,6,2021-10-27
4926,-8;-8;1,-4;-10;8,-8;-11;-3,-1;-11;3,717633,6,2021-10-27
4927,,,,,717895,6,2021-10-27
4928,-8;-11;1,-5;-12;0,-9;-12;-4,-8;-8;4,717898,6,2021-10-27
4929,,,,,718170,6,2021-10-27
4930,-2;-9;0,-5;-8;6,-11;-14;1,-9;-13;-2,718177,6,2021-10-27
4931,,,,,718444,6,2021-10-27
4932,-7;-14;0,-7;-16;-2,-8;-11;3,-7;-15;18,718447,6,2021-10-27
4933,,,,,718715,6,2021-10-27
4934,-4;-10;4,1;-26;6,-6;-12;-6,-7;-11;-11,718724,6,2021-10-27
4935,,,,,718989,6,2021-10-27
4936,-7;-11;-2,-8;-9;0,-7;-6;-6,-3;-18;4,718991,6,2021-10-27
4937,,,,,719270,6,2021-10-27
4938,-9;-13;-4,-10;-7;-6,-8;-5;-5,-7;-8;-6,719278,6,2021-10-27
4939,,,,,719546,6,2021-10-27
4940,-7;-8;-15,-3;-12;-14,-7;-11;0,-11;4;-5,719548,6,2021-10-27
4941,,,,,719820,6,2021-10-27
4942,-19;13;0,-16;17;21,-9;6;6,-12;1;0,719830,6,2021-10-27
4943,,,,,720097,6,2021-10-27
4944,-5;-5;-15,-6;-3;-4,-9;-2;3,-14;6;-5,720099,6,2021-10-27
4945,,,,,720364,6,2021-10-27
4946,-4;5;-10,-11;4;-6,-15;4;8,-11;3;2,720372,6,2021-10-27
4947,,,,,720635,6,2021-10-27
4948,-10;-1;-4,-11;2;-5,-5;3;-10,-12;2;-16,720638,6,2021-10-27
4949,,,,,720906,6,2021-10-27
4950,-6;6;-10,-10;-1;2,-2;4;1,-7;0;1,720909,6,2021-10-27
4951,,,,,721178,6,2021-10-27
