,acc1,acc2,acc3,acc4,duration
999533,,,,,999533
999536,-14;-4;0,-21;-13;-1,-16;-2;-11,-18;-9;10,999536
999810,,,,,999810
999812,-8;-15;-5,-10;8;6,-12;-2;-16,-13;-3;-20,999812
1000077,,,,,1000077
1000080,-5;-5;-2,-8;-3;-16,-10;-7;-10,-10;-10;1,1000080
1000353,,,,,1000353
1000356,-3;-7;-7,-11;-5;0,-8;-11;-4,-16;5;0,1000356
1000622,,,,,1000622
1000625,-16;-18;-7,-3;-9;2,-6;-5;-2,-13;3;29,1000625
1000897,,,,,1000897
1000900,-16;-6;-3,-8;-7;-1,-7;-2;-12,-8;-12;-13,1000900
1001172,,,,,1001172
1001175,-12;3;4,-3;8;-6,-5;-12;8,-9;-11;-1,1001175
1001448,,,,,1001448
1001451,-5;-9;-7,-20;-2;0,-18;-7;4,-7;-6;2,1001451
1001717,,,,,1001717
1001720,-18;-5;7,-6;-5;-9,-9;-5;1,-6;-10;0,1001720
1002000,,,,,1002000
1002003,-17;-4;-10,2;-8;-1,-18;-2;-7,-22;-9;7,1002003
1002273,,,,,1002273
1002276,2;4;-6,-3;-9;-15,-5;6;0,-13;-27;-15,1002276
1002549,,,,,1002549
1002552,-14;4;-1,1;-17;-21,-20;8;7,-16;-6;-6,1002552
1002824,,,,,1002824
1002827,-13;-1;13,-4;0;-6,2;-1;0,9;-4;-7,1002827
1003100,,,,,1003100
1003103,-7;0;3,17;-8;-28,-8;0;6,0;2;-12,1003103
1003375,,,,,1003375
1003378,-16;0;15,2;0;2,-7;-3;6,-15;7;18,1003378
1003650,,,,,1003650
1003653,4;-8;-6,-12;-2;-7,-14;-5;4,0;-11;-17,1003653
1003922,,,,,1003922
1003925,-5;-29;6,-9;33;4,-26;1;2,-1;-10;2,1003925
1004209,,,,,1004209
1004212,3;-16;-12,-2;5;4,-7;0;-13,-1;-22;-13,1004212
1004476,,,,,1004476
1004479,-7;-20;-5,-12;-15;-4,10;-7;-2,-16;-11;8,1004479
1004751,,,,,1004751
1004753,-3;-16;4,4;-19;-13,1;-3;7,-34;38;19,1004753
1005022,,,,,1005022
1005025,-2;-21;-3,-7;-3;-12,-5;0;-15,-10;-3;-4,1005025
1005302,,,,,1005302
1005304,0;-11;-1,-7;-15;-2,-6;-18;-26,-9;-9;-5,1005304
1005571,,,,,1005571
1005574,-4;-10;10,-3;4;-1,-19;6;-4,-4;7;-6,1005574
1005852,,,,,1005852
1005855,-3;2;-31,4;-3;-15,1;0;0,-1;10;19,1005855
1006128,,,,,1006128
1006136,-11;6;1,22;-22;16,-13;-1;16,-7;-9;20,1006136
1006409,,,,,1006409
1006411,3;-1;4,-5;2;3,-11;-2;4,-5;-3;7,1006411
1006685,,,,,1006685
1006694,-3;-3;-5,6;1;-2,2;-6;-24,-13;13;-2,1006694
1006966,,,,,1006966
1006968,0;4;-18,-9;12;-5,0;1;-1,-5;-14;7,1006968
1007250,,,,,1007250
1007257,-4;-6;7,-10;-2;22,-5;-1;4,-11;-12;11,1007257
1007531,,,,,1007531
1007534,-3;-16;6,-4;14;11,-7;4;7,5;7;-8,1007534
1007801,,,,,1007801
1007809,-12;1;7,-11;3;8,-2;0;7,-2;-17;-1,1007809
1008073,,,,,1008073
1008075,-11;-5;9,-4;-13;5,-5;10;4,-5;-13;-12,1008075
1008351,,,,,1008351
1008358,-11;0;28,-5;10;9,0;-14;18,-7;-8;5,1008358
1008630,,,,,1008630
1008632,-13;-10;6,-16;-3;22,12;5;8,-5;-10;-4,1008632
1008902,,,,,1008902
1008911,-17;-13;4,-9;-4;2,-10;-2;0,0;11;6,1008911
1009175,,,,,1009175
1009178,-6;8;-1,-4;-4;-1,0;-10;-15,1;0;-16,1009178
1009452,,,,,1009452
1009460,-10;3;12,3;-3;2,1;-15;-3,-6;-14;9,1009460
1009725,,,,,1009725
1009728,-8;18;-4,-16;-1;0,-18;-2;-1,0;5;4,1009728
1009993,,,,,1009993
1010002,6;5;-1,5;7;-8,-7;-6;-9,0;1;-5,1010002
1010270,,,,,1010270
1010273,5;8;-12,-14;-5;4,6;6;-6,-19;-22;11,1010273
1010540,,,,,1010540
1010547,-11;-2;-1,-14;6;7,-18;-2;-4,-11;5;2,1010547
1010812,,,,,1010812
1010816,-19;-2;-8,-5;-2;-4,-4;2;0,-2;0;13,1010816
1011090,,,,,1011090
1011098,-4;-3;2,-6;-1;12,2;-7;-6,-2;3;8,1011098
1011369,,,,,1011369
1011373,-8;-5;16,-7;-5;9,-3;-8;7,-5;1;2,1011373
1011641,,,,,1011641
1011648,3;-7;8,-5;-3;-5,-6;-3;1,0;-10;1,1011648
1011913,,,,,1011913
1011916,-6;-6;10,0;-5;-2,-6;-6;9,0;-6;-1,1011916
1012190,,,,,1012190
1012198,-3;-7;-10,-10;0;-7,0;-2;-2,-2;-11;-1,1012198
1012470,,,,,1012470
1012473,0;-6;2,-2;-16;-18,-10;-10;5,1;-18;-10,1012473
1012747,,,,,1012747
1012754,0;-9;-12,-14;3;1,-6;-11;-4,2;1;3,1012754
1013021,,,,,1013021
1013024,-7;-10;1,-7;-8;1,-9;-1;-1,-9;-5;-6,1013024
1013297,,,,,1013297
1013305,1;3;-13,-7;-5;-9,-3;-3;-8,-3;-2;-1,1013305
1013584,,,,,1013584
1013587,-3;3;-4,-6;1;-4,0;0;-2,-9;-6;-9,1013587
1013855,,,,,1013855
1013862,0;3;5,-5;-6;-6,-3;1;0,-9;5;6,1013862
1014132,,,,,1014132
1014135,1;-4;6,-3;-1;7,-3;0;3,1;-7;-5,1014135
1014400,,,,,1014400
1014409,1;7;0,-7;11;-6,-2;12;-5,-7;7;-6,1014409
1014686,,,,,1014686
1014689,0;9;-2,-3;2;-1,-3;-5;2,-3;6;9,1014689
1014969,,,,,1014969
1014976,-10;7;3,-2;2;0,-8;9;8,1;2;2,1014976
1015261,,,,,1015261
1015264,-6;-7;-1,-8;-4;-2,-7;0;-4,-7;-6;1,1015264
1015536,,,,,1015536
1015545,-2;-7;-1,-9;0;4,-6;1;0,0;-1;-2,1015545
1015812,,,,,1015812
1015815,-6;-6;0,-3;0;0,-5;0;0,-8;2;2,1015815
1016087,,,,,1016087
1016095,-8;2;-8,-10;-7;-9,-7;-2;2,-7;-5;5,1016095
1016363,,,,,1016363
1016366,-12;-9;-5,-8;-5;-3,-5;6;1,-4;-5;-10,1016366
1016640,,,,,1016640
1016648,-5;-3;-14,-6;-8;-10,-7;2;-15,0;0;-16,1016648
1016912,,,,,1016912
1016915,-1;-4;-5,-5;-9;1,-7;4;-9,-13;0;-13,1016915
1017189,,,,,1017189
1017196,-12;-3;0,-3;5;7,-9;-1;6,-7;5;0,1017196
1017463,,,,,1017463
1017466,-13;-28;-6,-11;0;16,2;-8;-5,-6;11;7,1017466
1017740,,,,,1017740
1017748,-8;0;-7,0;-4;-14,-14;-15;-1,-5;5;4,1017748
1018014,,,,,1018014
1018017,-10;2;-6,0;-1;0,-7;-3;0,-20;-2;-1,1018017
1018290,,,,,1018290
1018297,-6;-2;2,-22;-14;8,-15;-3;8,-5;-5;11,1018297
1018570,,,,,1018570
1018573,-11;-2;13,-7;-6;4,-16;-11;20,-12;-3;23,1018573
1018847,,,,,1018847
1018855,-7;1;9,-11;-7;7,-15;-4;-4,-4;2;-6,1018855
1019129,,,,,1019129
1019132,-16;-4;13,-9;6;11,-27;-9;22,-8;-14;21,1019132
1019397,,,,,1019397
1019404,-15;-19;1,-21;2;-29,11;-4;-4,-7;-7;3,1019404
1019665,,,,,1019665
1019668,2;-29;-6,-1;8;11,1;-9;21,-4;6;11,1019668
1019941,,,,,1019941
1019944,-11;-4;28,0;6;16,-24;15;-1,-7;17;-6,1019944
1020213,,,,,1020213
1020215,2;5;-10,-15;-3;-3,-1;5;-8,-13;8;6,1020215
1020486,,,,,1020486
1020489,-7;5;12,-12;2;5,-9;5;-3,-3;-14;-10,1020489
1020754,,,,,1020754
1020758,-8;3;-2,-8;7;-3,-5;-1;-11,-5;0;-7,1020758
1021035,,,,,1021035
1021038,-10;-1;0,-10;0;0,-4;-3;3,-19;1;4,1021038
1021312,,,,,1021312
1021315,-10;21;-1,-7;11;-25,1;24;-21,0;9;-26,1021315
1021591,,,,,1021591
1021594,-6;6;-12,-9;-3;-5,-7;-1;-1,-6;11;-9,1021594
1021855,,,,,1021855
1021858,-13;11;-24,-5;0;-1,3;9;-4,-8;12;-11,1021858
1022136,,,,,1022136
1022139,3;8;-10,-5;17;-9,3;10;-8,-1;17;-5,1022139
1022413,,,,,1022413
1022416,-6;7;-13,-9;5;0,-10;2;-1,-3;4;-10,1022416
1022694,,,,,1022694
1022697,-10;15;-13,-11;19;-9,-5;5;-11,-13;1;-5,1022697
1022969,,,,,1022969
1022972,-9;2;0,-14;14;-3,-11;7;-3,-5;0;-11,1022972
1023246,,,,,1023246
1023249,-18;6;4,-8;6;-6,-10;10;-5,-10;7;-16,1023249
1023513,,,,,1023513
1023516,-14;5;-5,-7;10;-4,-14;8;-8,-13;7;-3,1023516
1023794,,,,,1023794
1023797,-14;0;-5,-9;16;-5,-14;11;-5,-14;12;-2,1023797
1024060,,,,,1024060
1024063,-7;8;-1,-10;18;-8,-10;11;-1,-12;13;-11,1024063
1024333,,,,,1024333
1024336,-8;17;-8,-10;8;-4,-16;16;-7,-10;16;-5,1024336
1024609,,,,,1024609
1024612,-10;10;-3,-6;12;-16,-3;8;-5,-14;12;-7,1024612
1024883,,,,,1024883
1024886,-6;5;-14,-7;9;-17,-14;6;-23,-14;9;-6,1024886
1025153,,,,,1025153
1025156,-8;5;-1,-8;1;-8,-7;6;-9,-7;0;-23,1025156
1025429,,,,,1025429
1025432,-10;1;-6,-6;1;-4,-8;7;-17,-11;5;-4,1025432
1025699,,,,,1025699
1025702,-5;3;-10,2;8;-4,-2;1;-9,0;0;-3,1025702
1025984,,,,,1025984
1025987,-3;6;3,-1;0;0,0;8;-1,4;2;0,1025987
1026254,,,,,1026254
1026257,-3;4;1,0;3;4,0;5;2,3;1;0,1026257
1026532,,,,,1026532
1026535,1;9;6,-3;5;14,1;-2;6,1;1;5,1026535
1026799,,,,,1026799
1026802,0;-3;-3,8;-11;0,-2;-5;10,3;-2;1,1026802
1027084,,,,,1027084
1027087,4;-3;8,-1;-2;6,0;3;6,4;3;5,1027087
1027348,,,,,1027348
1027351,4;0;4,2;-2;13,-1;-6;10,4;-5;12,1027351
1027625,,,,,1027625
1027629,5;-7;0,4;-4;7,5;-7;10,6;-6;3,1027629
1027899,,,,,1027899
1027902,5;-10;11,-3;-5;14,-5;-6;3,1;-10;0,1027902
1028178,,,,,1028178
1028182,-3;-2;3,3;-3;-3,0;-5;-2,-1;0;3,1028182
1028449,,,,,1028449
1028452,0;-5;1,-1;-7;2,0;0;-5,1;-1;3,1028452
1028727,,,,,1028727
1028729,3;-4;2,1;-5;0,-3;-5;0,2;-2;-2,1028729
1029000,,,,,1029000
1029003,-4;-2;3,-4;-2;-3,-6;-6;6,-5;-11;1,1029003
1029275,,,,,1029275
1029278,-2;-7;2,0;-2;-4,-1;-6;-1,-1;-4;-1,1029278
1029550,,,,,1029550
1029553,-2;-7;2,0;-1;7,-5;-1;-6,2;-2;-13,1029553
1029819,,,,,1029819
1029822,0;-13;-6,0;-4;-12,-1;-2;0,7;-6;-6,1029822
1030088,,,,,1030088
1030091,-1;-15;0,-1;-9;-4,0;-2;0,4;-19;-3,1030091
1030365,,,,,1030365
1030368,-1;-1;2,2;-5;-1,6;-20;2,-4;-5;-2,1030368
1030633,,,,,1030633
1030636,11;-1;-8,-8;-6;1,6;-11;-3,0;-3;1,1030636
1030915,,,,,1030915
1030918,1;-3;-7,-1;-17;-5,3;-7;4,-4;-4;2,1030918
1031190,,,,,1031190
1031193,0;-10;-3,2;3;-13,2;0;-10,5;-5;-6,1031193
1031470,,,,,1031470
1031473,-1;0;1,0;-6;3,2;-21;-5,0;-9;-4,1031473
1031749,,,,,1031749
1031752,1;-10;-5,-1;-4;-1,1;-11;0,6;-6;4,1031752
1032020,,,,,1032020
1032024,-2;-14;7,-4;-9;-4,-2;-14;0,4;-11;1,1032024
1032291,,,,,1032291
1032294,6;-10;4,0;0;3,8;-9;0,-2;-7;0,1032294
1032723,,,,,1032723
1032726,4;3;-8,12;2;2,-8;-7;8,5;-5;-4,1032726
1032991,,,,,1032991
1032994,-9;2;-1,-6;-14;6,8;-19;3,10;5;5,1032994
1033275,,,,,1033275
1033277,0;-18;4,14;-11;-13,14;1;-9,0;-8;-1,1033277
1033549,,,,,1033549
1033551,-3;-36;-2,-10;-1;7,3;-8;5,3;-2;-11,1033551
1033824,,,,,1033824
1033827,0;-10;-2,-4;8;5,-1;-10;9,3;10;6,1033827
1034093,,,,,1034093
1034096,1;3;-2,3;-6;5,2;-5;-2,-4;-7;3,1034096
1034374,,,,,1034374
1034377,0;-10;3,7;0;3,-5;-4;3,2;-9;1,1034377
1034650,,,,,1034650
1034653,-1;-3;6,8;-7;-4,-2;-17;0,1;-1;0,1034653
1034924,,,,,1034924
1034927,4;-10;-1,0;6;12,4;-3;8,2;4;0,1034927
1035194,,,,,1035194
1035197,2;-3;6,1;-7;-15,3;-5;-1,-1;-10;1,1035197
1035474,,,,,1035474
1035478,-5;5;4,10;15;1,-9;-8;1,-11;15;7,1035478
1035751,,,,,1035751
1035754,9;13;3,0;3;5,-4;-2;0,12;-6;-12,1035754
1036023,,,,,1036023
1036026,-1;9;11,-2;-6;5,1;-2;9,5;-9;0,1036026
1036289,,,,,1036289
1036292,0;14;4,-5;5;-6,9;-19;-5,0;0;-8,1036292
1036564,,,,,1036564
1036567,14;4;-1,7;-5;6,12;4;9,15;-10;-16,1036567
1036833,,,,,1036833
1036836,2;-1;-16,-1;-3;-9,-2;6;6,0;1;-2,1036836
1037113,,,,,1037113
1037116,0;0;-8,4;-5;4,0;-6;-4,7;-2;5,1037116
1037389,,,,,1037389
1037392,3;3;4,-5;3;2,2;-6;-2,8;0;-3,1037392
1037665,,,,,1037665
1037667,15;-5;-3,10;-1;-11,12;7;-6,5;6;8,1037667
1037934,,,,,1037934
1037937,5;-1;11,6;5;0,15;-3;-8,12;4;-2,1037937
1038214,,,,,1038214
1038216,15;-3;-5,15;4;1,14;2;12,11;-6;9,1038216
1038485,,,,,1038485
1038488,15;0;-1,11;0;5,17;-3;10,24;-1;-3,1038488
1038759,,,,,1038759
1038763,7;0;8,20;-5;3,16;4;6,13;6;1,1038763
1039032,,,,,1039032
1039035,27;10;-6,15;-18;-4,10;-16;1,10;-2;1,1039035
1039303,,,,,1039303
1039306,4;-6;0,8;-25;2,3;-9;-1,12;11;0,1039306
1039574,,,,,1039574
1039577,15;9;3,19;9;7,23;-6;-6,15;9;10,1039577
1039854,,,,,1039854
1039857,13;0;14,10;3;16,11;0;10,15;-10;0,1039857
1040123,,,,,1040123
1040126,18;2;6,6;-4;3,10;0;10,12;-22;4,1040126
1040397,,,,,1040397
1040400,16;-16;0,12;-6;9,14;-11;6,19;-6;3,1040400
1040662,,,,,1040662
1040664,20;-15;11,13;0;3,20;-10;6,23;-12;-2,1040664
1040945,,,,,1040945
1040948,9;-8;6,14;-15;1,21;-9;-2,8;-14;4,1040948
1041212,,,,,1041212
1041215,11;-14;8,17;-11;11,10;-1;16,21;2;3,1041215
1041492,,,,,1041492
1041495,28;-16;13,26;-13;1,27;-10;10,27;-8;2,1041495
1041763,,,,,1041763
1041766,27;-15;5,22;-8;7,28;-16;12,27;-7;5,1041766
1042037,,,,,1042037
1042040,31;-5;7,29;-16;8,31;0;14,28;0;4,1042040
1042325,,,,,1042325
1042328,26;-3;8,21;-3;6,23;-2;7,22;-1;7,1042328
1042598,,,,,1042598
1042601,20;-3;4,21;0;0,20;-3;3,17;-1;3,1042601
1042864,,,,,1042864
1042867,11;-1;5,9;0;7,7;0;3,4;0;2,1042867
1043139,,,,,1043139
1043142,1;0;0,1;0;0,-1;0;-1,-5;0;0,1043142
1043414,,,,,1043414
1043417,-7;0;-1,-4;1;-1,-6;0;0,-2;3;-4,1043417
1043694,,,,,1043694
1043697,-5;0;2,-4;0;1,-5;0;0,-6;1;-2,1043697
1043961,,,,,1043961
1043964,-6;1;-3,-10;0;-5,-14;0;-3,-15;0;-1,1043964
1044235,,,,,1044235
1044237,-17;0;-1,-17;-1;0,-17;0;-1,-18;0;-4,1044237
1044502,,,,,1044502
1044505,-18;-4;-3,-11;-3;-5,-18;-7;-3,-18;-3;-4,1044505
1044775,,,,,1044775
1044779,-19;-3;-6,-17;0;-4,-23;-2;-3,-18;-1;5,1044779
1045041,,,,,1045041
1045044,-19;-1;-2,-20;-6;0,-16;-4;-19,-19;-8;-9,1045044
1045324,,,,,1045324
1045327,-21;-15;11,-24;5;12,-23;3;11,-22;0;-5,1045327
1045592,,,,,1045592
1045595,-14;0;0,-18;-4;-2,-15;-9;-8,-15;-8;-1,1045595
1045867,,,,,1045867
1045870,-7;-7;-4,-14;-4;1,-11;-9;-2,-13;-5;0,1045870
1046135,,,,,1046135
1046138,-4;-4;-12,-6;2;-14,-1;-11;-1,-6;-7;0,1046138
1046423,,,,,1046423
1046426,-3;-4;1,-3;0;-1,0;0;0,-7;-8;0,1046426
1046692,,,,,1046692
1046695,-2;-7;0,1;-8;-1,-3;-5;-6,0;-11;0,1046695
1046973,,,,,1046973
1046976,-1;-12;-1,-4;-13;3,-5;-12;1,0;-5;-1,1046976
1047260,,,,,1047260
1047262,-2;-4;1,0;-5;-1,-3;-9;-8,0;-7;-2,1047262
1047540,,,,,1047540
1047543,1;-2;0,-2;-3;0,0;-14;3,3;-5;0,1047543
1047813,,,,,1047813
1047815,1;-3;0,1;-1;1,-2;1;5,2;1;2,1047815
1048089,,,,,1048089
1048092,1;-1;0,1;1;-3,1;0;0,0;0;1,1048092
1048359,,,,,1048359
1048363,1;-2;-1,-1;-3;3,-2;-4;3,-3;-3;1,1048363
1048640,,,,,1048640
1048643,-8;-5;0,-6;-4;-2,-6;-10;0,-9;-10;-2,1048643
1048907,,,,,1048907
1048910,-12;-6;-3,-13;-6;-3,-15;-4;1,-15;-4;-1,1048910
1049182,,,,,1049182
1049185,-8;-10;-3,-11;-9;-4,-13;-8;-5,-8;-8;-9,1049185
1049458,,,,,1049458
1049461,-13;-9;-2,-11;-9;-3,-13;-3;-3,-9;-13;-5,1049461
1049733,,,,,1049733
1049736,-12;-8;-1,-11;-2;-2,-7;2;-10,-11;-2;0,1049736
1049995,,,,,1049995
1049998,-13;-3;9,-14;0;-9,-10;-4;-13,-14;-3;0,1049998
1050270,,,,,1050270
1050273,-6;-3;2,-7;-14;-17,-8;-4;-2,-9;10;-7,1050273
1050548,,,,,1050548
1050550,-6;6;0,-10;8;-4,-9;-1;-8,-17;5;1,1050550
1050829,,,,,1050829
1050832,-16;3;-4,-17;-6;0,-14;5;0,-9;8;-1,1050832
1051099,,,,,1051099
1051101,-12;10;-6,-16;7;3,-2;5;-9,-6;-3;-14,1051101
1051384,,,,,1051384
1051387,-11;11;0,-5;7;2,-5;0;4,-6;0;0,1051387
1051660,,,,,1051660
1051663,0;2;0,2;6;0,-8;15;0,2;15;0,1051663
1051935,,,,,1051935
1051938,-4;11;0,1;4;0,-3;8;2,0;12;-1,1051938
1052210,,,,,1052210
1052213,-3;12;6,3;10;1,0;4;1,0;3;-10,1052213
1052485,,,,,1052485
1052488,0;12;-4,-1;5;-5,0;8;0,1;6;-3,1052488
1052761,,,,,1052761
1052764,1;7;1,0;6;2,-1;9;0,1;7;-2,1052764
1053039,,,,,1053039
1053042,-2;6;-4,-4;11;-2,-4;4;-1,-7;9;2,1053042
1053312,,,,,1053312
1053315,-6;6;2,0;5;-2,-5;10;-3,-2;4;0,1053315
1053587,,,,,1053587
1053590,-5;6;-2,-4;3;0,-4;3;-3,-8;4;-4,1053590
1053858,,,,,1053858
1053861,-2;3;-1,-1;-2;-4,-3;-3;-1,-4;0;0,1053861
1054131,,,,,1054131
1054134,-5;3;-2,-2;1;-1,-3;-1;-1,-7;-4;1,1054134
1054400,,,,,1054400
1054403,-3;-2;-6,-2;-1;-7,-4;-2;-4,-6;-4;-2,1054403
1054674,,,,,1054674
1054678,-8;-4;4,-5;-1;-1,-4;-9;4,-1;-6;-1,1054678
1054950,,,,,1054950
1054953,-6;-7;1,-5;0;0,-6;-9;-6,-8;-1;4,1054953
1055228,,,,,1055228
1055230,-5;-1;4,-7;-3;6,-6;-8;-7,0;-3;2,1055230
1055499,,,,,1055499
1055502,-1;-4;0,-1;-4;0,-2;-8;-2,-2;-7;0,1055502
1055779,,,,,1055779
1055782,-1;-12;3,0;-12;-4,1;-5;-1,1;-12;-3,1055782
1056048,,,,,1056048
1056051,0;-7;1,0;-4;1,0;-4;4,4;-9;-1,1056051
1056320,,,,,1056320
1056323,0;-1;-4,0;-6;0,-1;-4;2,4;2;-5,1056323
1056590,,,,,1056590
1056592,-2;-2;1,0;-7;-3,0;-3;6,2;-2;-3,1056592
1056865,,,,,1056865
1056868,3;2;-1,0;0;-2,4;2;-3,0;0;2,1056868
1057140,,,,,1057140
1057142,5;-5;-3,2;1;-6,-6;-4;3,3;-4;8,1057142
1057418,,,,,1057418
1057421,2;-1;3,0;-15;1,3;-2;0,2;-2;-7,1057421
1057691,,,,,1057691
1057694,0;-1;1,2;-7;9,2;-12;1,14;5;-11,1057694
1057967,,,,,1057967
1057970,-1;2;3,-6;12;13,-13;3;0,3;2;14,1057970
1058235,,,,,1058235
1058238,7;-12;9,7;-2;2,9;7;4,2;0;-5,1058238
1058518,,,,,1058518
1058521,8;6;-1,3;0;2,11;-4;9,15;-4;12,1058521
1058792,,,,,1058792
1058795,17;0;2,17;1;12,17;6;3,10;3;4,1058795
1059074,,,,,1059074
1059077,11;4;1,18;-7;-7,9;2;9,21;-1;4,1059077
1059350,,,,,1059350
1059353,18;3;7,21;-6;4,20;-6;5,24;2;8,1059353
1059623,,,,,1059623
1059627,18;4;5,20;0;0,19;3;7,20;4;6,1059627
1059893,,,,,1059893
1059896,19;-1;4,22;6;5,21;-3;2,18;-3;10,1059896
1060173,,,,,1060173
1060176,20;0;9,16;0;6,21;0;7,22;0;5,1060176
1060443,,,,,1060443
1060446,16;1;3,21;0;6,21;2;3,20;2;6,1060446
1060717,,,,,1060717
1060720,17;3;5,20;3;2,22;2;2,16;-1;9,1060720
1060982,,,,,1060982
1060984,16;0;9,24;3;6,16;-2;9,21;3;3,1060984
1061256,,,,,1061256
1061259,23;5;8,23;3;2,21;0;3,20;2;12,1061259
1061520,,,,,1061520
1061522,24;-4;5,25;0;10,21;-1;2,21;-2;4,1061522
1061800,,,,,1061800
1061804,28;2;5,19;4;3,17;5;-1,15;-2;3,1061804
1062070,,,,,1062070
1062073,26;5;0,23;3;10,20;4;7,20;4;5,1062073
1062349,,,,,1062349
1062352,16;4;6,19;7;9,15;9;4,12;11;3,1062352
1062629,,,,,1062629
1062632,16;11;2,14;13;2,16;13;2,21;15;1,1062632
1062903,,,,,1062903
1062906,13;16;5,12;20;1,14;19;2,10;23;0,1062906
1063171,,,,,1063171
1063174,10;27;2,10;33;-1,10;27;3,9;32;3,1063174
1063451,,,,,1063451
1063454,8;31;2,7;35;2,9;31;0,7;38;2,1063454
1063721,,,,,1063721
1063725,7;46;1,8;42;3,11;43;0,9;38;2,1063725
1063996,,,,,1063996
1063999,14;43;1,17;43;2,12;35;0,5;53;3,1063999
1064272,,,,,1064272
1064275,1;41;36,13;35;27,6;49;17,0;45;-2,1064275
1064552,,,,,1064552
1064555,4;43;-12,4;46;-15,3;42;-13,1;50;-7,1064555
1064822,,,,,1064822
1064825,-1;24;8,-2;31;1,2;32;1,3;21;4,1064825
1065098,,,,,1065098
1065100,0;23;-5,0;36;4,-3;26;6,-8;31;2,1065100
1065361,,,,,1065361
1065364,-8;27;-10,-10;17;7,-12;11;-7,-13;18;3,1065364
1065635,,,,,1065635
1065638,-9;17;-16,-11;13;5,-7;7;-2,-11;13;-1,1065638
1065899,,,,,1065899
1065902,-11;8;-3,-10;4;-8,-16;12;-6,-9;15;-14,1065902
1066319,,,,,1066319
1066322,-22;9;-5,-14;8;-6,-15;13;-8,-15;16;-8,1066322
1066588,,,,,1066588
1066591,-14;10;-7,-13;6;-8,-16;14;-3,-15;3;-5,1066591
1066863,,,,,1066863
1066866,-10;9;-11,-12;7;-12,-19;10;-9,-14;7;-15,1066866
1067130,,,,,1067130
1067133,-17;9;-7,-11;1;-5,-12;6;-7,-15;3;-10,1067133
1067414,,,,,1067414
1067417,-10;7;-1,-14;4;-10,-14;7;-1,-13;9;1,1067417
1067681,,,,,1067681
1067684,-8;-2;-7,-7;4;-2,-4;5;0,-5;4;-6,1067684
1068103,,,,,1068103
1068106,-1;-1;1,0;0;0,-5;6;2,-2;0;2,1068106
1068369,,,,,1068369
1068372,3;0;0,-9;2;0,-2;9;0,0;5;-6,1068372
1068645,,,,,1068645
1068648,-3;0;-6,0;-3;-5,2;1;-6,1;3;3,1068648
1068914,,,,,1068914
1068917,2;2;-2,1;4;0,0;-1;-2,0;1;1,1068917
1069188,,,,,1069188
1069191,0;9;3,2;-2;-4,2;5;-2,2;0;0,1069191
1069453,,,,,1069453
1069455,3;-3;4,5;0;-4,4;2;-7,5;-2;-4,1069455
1069733,,,,,1069733
1069736,2;-5;0,-1;1;1,0;5;3,0;0;-2,1069736
1070011,,,,,1070011
1070013,2;0;2,1;-2;-1,5;0;1,3;4;3,1070013
1070287,,,,,1070287
1070295,4;1;0,3;1;6,7;0;-4,1;-3;2,1070295
1070567,,,,,1070567
1070569,8;-3;4,0;0;5,0;6;0,3;0;-4,1070569
1070841,,,,,1070841
1070851,4;-4;0,7;-1;-3,-2;1;7,5;0;4,1070851
1071118,,,,,1071118
1071120,1;1;0,0;0;0,3;2;2,1;0;0,1071120
1071388,,,,,1071388
1071395,1;0;8,6;-2;2,6;0;2,8;2;5,1071395
1071667,,,,,1071667
1071669,5;2;2,1;-1;4,9;5;2,9;-8;-1,1071669
1071939,,,,,1071939
1071948,10;-5;2,6;1;3,6;1;1,14;-1;4,1071948
1072218,,,,,1072218
1072221,14;-1;0,13;-2;0,11;0;1,13;1;4,1072221
1072488,,,,,1072488
1072496,9;0;14,11;-2;4,10;0;6,10;-1;2,1072496
1072762,,,,,1072762
1072765,11;0;3,10;0;2,12;0;1,12;6;0,1072765
1073031,,,,,1073031
1073039,14;-3;3,19;-1;2,14;-4;1,15;-3;5,1073039
1073306,,,,,1073306
1073309,13;0;1,15;-5;3,7;1;6,14;-2;1,1073309
1073580,,,,,1073580
1073587,13;0;7,19;-4;2,11;-1;6,13;-3;2,1073587
1073857,,,,,1073857
1073860,12;-5;-1,10;-3;4,16;-5;7,12;-4;4,1073860
1074128,,,,,1074128
1074138,14;-7;4,13;-11;3,12;-13;4,12;-10;3,1074138
1074407,,,,,1074407
1074410,10;-13;5,10;-17;3,10;-14;0,11;-16;3,1074410
1074682,,,,,1074682
1074690,10;-14;2,11;-20;3,12;-14;3,11;-20;3,1074690
1074966,,,,,1074966
1074969,12;-24;7,14;-26;3,16;-18;2,15;-23;4,1074969
1075233,,,,,1075233
1075243,16;-26;7,16;-23;6,14;-15;3,18;-22;7,1075243
1075508,,,,,1075508
1075511,23;-17;3,23;-22;2,26;-16;3,26;-26;8,1075511
1075784,,,,,1075784
1075791,25;-21;7,24;-15;2,24;-13;4,21;-13;5,1075791
1076059,,,,,1076059
1076062,20;-12;7,22;-3;8,24;-7;6,26;-4;12,1076062
1076334,,,,,1076334
1076343,23;-7;10,25;1;5,23;0;2,22;0;5,1076343
1076610,,,,,1076610
1076612,24;-1;4,21;0;4,18;1;5,19;0;4,1076612
1076884,,,,,1076884
1076892,16;0;4,16;0;3,12;0;3,10;0;2,1076892
