,index,acc1,acc2,acc3,acc4,duration,utcdate
3782,555413,19;-26;8,16;-22;10,11;-9;4,4;4;2,555413,2021-11-24
3783,555680,,,,,555680,2021-11-24
3784,555687,0;11;1,-1;8;-2,0;3;-1,0;-5;-1,555687,2021-11-24
3785,555948,,,,,555948,2021-11-24
3786,555951,7;-15;-5,6;-15;-1,6;-11;0,6;-7;0,555951,2021-11-24
3787,556229,,,,,556229,2021-11-24
3788,556232,6;-3;5,8;0;6,16;-8;3,14;-9;0,556232,2021-11-24
3789,556508,,,,,556508,2021-11-24
3790,556511,14;-9;-4,13;-13;-4,16;-4;5,11;3;18,556511,2021-11-24
3791,556793,,,,,556793,2021-11-24
3792,556796,-7;17;16,-4;15;8,0;-6;7,9;-21;-3,556796,2021-11-24
3793,557062,,,,,557062,2021-11-24
3794,557065,16;-34;-9,16;-29;-5,14;-14;-4,7;-2;5,557065,2021-11-24
3795,557331,,,,,557331,2021-11-24
3796,557334,4;8;9,2;2;11,9;-9;1,9;-11;-1,557334,2021-11-24
3797,557605,,,,,557605,2021-11-24
3798,557608,10;-17;2,8;-13;0,10;-9;4,8;-7;5,557608,2021-11-24
3799,557877,,,,,557877,2021-11-24
3800,557880,4;-3;3,7;-4;1,5;-4;1,4;-3;1,557880,2021-11-24
3801,558150,,,,,558150,2021-11-24
3802,558153,5;-3;0,3;-6;2,5;-1;2,4;-3;0,558153,2021-11-24
3803,558419,,,,,558419,2021-11-24
3804,558422,0;0;-1,2;0;0,1;2;0,1;2;3,558422,2021-11-24
3805,558688,,,,,558688,2021-11-24
3806,558697,2;2;2,0;5;1,0;4;0,1;4;0,558697,2021-11-24
3807,558958,,,,,558958,2021-11-24
3808,558961,4;-4;-6,2;-6;-7,1;-1;5,0;0;6,558961,2021-11-24
3809,559233,,,,,559233,2021-11-24
3810,559241,2;-1;7,4;-3;3,4;-3;2,5;-3;1,559241,2021-11-24
3811,559502,,,,,559502,2021-11-24
3812,559505,5;-3;0,5;-1;0,6;-6;-3,1;-3;-1,559505,2021-11-24
3813,559777,,,,,559777,2021-11-24
3814,559779,5;-3;-2,5;-3;-1,6;-2;0,2;-1;-2,559779,2021-11-24
3815,560066,,,,,560066,2021-11-24
3816,560069,4;0;0,5;7;3,2;7;0,8;3;6,560069,2021-11-24
3817,560336,,,,,560336,2021-11-24
3818,560339,11;0;4,11;-2;5,14;-2;6,13;3;6,560339,2021-11-24
3819,560603,,,,,560603,2021-11-24
3820,560606,15;3;6,15;-4;1,12;1;1,16;2;0,560606,2021-11-24
3821,560878,,,,,560878,2021-11-24
3822,560880,19;-4;1,19;-5;5,17;0;4,19;-1;-1,560880,2021-11-24
3823,561161,,,,,561161,2021-11-24
3824,561164,17;-1;4,20;-2;7,20;-2;7,19;-3;10,561164,2021-11-24
3825,561438,,,,,561438,2021-11-24
3826,561440,21;-4;7,19;-2;13,19;2;6,20;-3;6,561440,2021-11-24
3827,561711,,,,,561711,2021-11-24
3828,561713,24;-8;0,24;-7;4,23;-4;4,18;-4;5,561713,2021-11-24
3829,561979,,,,,561979,2021-11-24
3830,561982,16;-4;-2,19;-15;17,17;-3;12,19;1;7,561982,2021-11-24
3831,562254,,,,,562254,2021-11-24
3832,562264,16;-3;2,18;-6;3,18;-10;0,18;-4;0,562264,2021-11-24
3833,562539,,,,,562539,2021-11-24
3834,562542,17;-2;2,18;-2;7,17;-2;7,17;0;5,562542,2021-11-24
3835,562806,,,,,562806,2021-11-24
3836,562813,18;-2;6,19;-6;3,17;-6;2,17;-3;2,562813,2021-11-24
3837,563080,,,,,563080,2021-11-24
3838,563083,17;-2;3,17;-2;4,16;-2;5,16;-3;6,563083,2021-11-24
3839,563355,,,,,563355,2021-11-24
3840,563358,17;-3;3,17;-3;4,17;-2;4,16;-3;2,563358,2021-11-24
3841,563631,,,,,563631,2021-11-24
3842,563633,17;-2;4,14;-3;2,8;-1;5,2;-2;2,563633,2021-11-24
3843,563905,,,,,563905,2021-11-24
3844,563908,7;-7;2,10;-1;2,9;-3;3,7;-2;4,563908,2021-11-24
3845,564177,,,,,564177,2021-11-24
3846,564180,13;0;0,9;-3;1,8;-2;2,6;-2;1,564180,2021-11-24
3847,564446,,,,,564446,2021-11-24
3848,564448,7;-2;2,8;-2;2,6;-4;1,7;-2;1,564448,2021-11-24
3849,564729,,,,,564729,2021-11-24
3850,564732,8;-2;1,8;-1;3,7;-3;2,7;-2;1,564732,2021-11-24
3851,564995,,,,,564995,2021-11-24
3852,564997,7;-2;2,6;-3;2,10;-2;0,8;-4;2,564997,2021-11-24
3853,565272,,,,,565272,2021-11-24
3854,565274,7;-3;3,8;-2;4,7;-3;2,8;-2;2,565274,2021-11-24
3855,565545,,,,,565545,2021-11-24
3856,565548,8;-4;2,9;-3;2,6;-3;2,7;-3;2,565548,2021-11-24
3857,565820,,,,,565820,2021-11-24
3858,565829,7;-4;2,8;-3;2,6;-3;1,7;-3;3,565829,2021-11-24
3859,566095,,,,,566095,2021-11-24
3860,566098,7;-4;2,6;-4;1,8;-3;2,7;-4;2,566098,2021-11-24
3861,566359,,,,,566359,2021-11-24
3862,566366,6;-4;0,7;-3;1,7;-3;3,8;-1;3,566366,2021-11-24
3863,566635,,,,,566635,2021-11-24
3864,566638,8;-4;1,7;-4;2,6;-2;1,8;-3;2,566638,2021-11-24
3865,566908,,,,,566908,2021-11-24
3866,566910,7;-4;2,7;-3;0,6;-3;1,4;-3;1,566910,2021-11-24
3867,567187,,,,,567187,2021-11-24
3868,567190,6;-3;1,5;-2;1,5;-1;1,5;-4;1,567190,2021-11-24
3869,567459,,,,,567459,2021-11-24
3870,567462,6;-2;2,5;-2;0,4;-2;2,10;-3;2,567462,2021-11-24
3871,567735,,,,,567735,2021-11-24
3872,567738,15;-5;3,18;-2;3,19;-3;5,16;-3;5,567738,2021-11-24
3873,568005,,,,,568005,2021-11-24
3874,568008,14;-3;5,9;-2;1,7;-3;0,3;-3;1,568008,2021-11-24
3875,568282,,,,,568282,2021-11-24
3876,568285,2;-2;0,2;-2;1,2;-3;1,4;-4;1,568285,2021-11-24
3877,568554,,,,,568554,2021-11-24
3878,568557,4;-2;0,4;-1;0,9;-5;1,8;-2;2,568557,2021-11-24
3879,568826,,,,,568826,2021-11-24
3880,568834,13;-3;5,12;-3;4,11;-5;3,11;-4;2,568834,2021-11-24
3881,569098,,,,,569098,2021-11-24
3882,569101,10;-3;3,6;-5;2,5;-3;1,5;-2;1,569101,2021-11-24
3883,569374,,,,,569374,2021-11-24
3884,569382,5;-4;2,7;-3;0,7;-2;0,8;-4;2,569382,2021-11-24
3885,569655,,,,,569655,2021-11-24
3886,569658,8;-3;0,10;-2;2,11;-3;2,8;-5;3,569658,2021-11-24
3887,569926,,,,,569926,2021-11-24
3888,569929,8;-4;2,7;-3;2,7;-3;1,5;-2;2,569929,2021-11-24
3889,570199,,,,,570199,2021-11-24
3890,570202,7;-2;1,6;-3;3,7;-4;3,7;-3;2,570202,2021-11-24
3891,570474,,,,,570474,2021-11-24
3892,570477,7;-2;4,8;-2;1,8;-3;2,7;-3;2,570477,2021-11-24
3893,570894,,,,,570894,2021-11-24
3894,570897,7;-4;1,7;-3;3,7;-4;1,7;-3;2,570897,2021-11-24
3895,571164,,,,,571164,2021-11-24
3896,571166,8;-4;1,7;-3;3,5;-5;3,7;-3;1,571166,2021-11-24
3897,571438,,,,,571438,2021-11-24
3898,571440,7;-3;1,7;-3;3,9;-2;3,8;-3;2,571440,2021-11-24
3899,571713,,,,,571713,2021-11-24
3900,571716,7;-1;2,7;-3;1,7;-2;0,6;-3;3,571716,2021-11-24
3901,571976,,,,,571976,2021-11-24
3902,571984,8;-2;1,6;-4;2,7;-4;3,8;-2;2,571984,2021-11-24
3903,572251,,,,,572251,2021-11-24
3904,572254,8;-3;1,8;-2;0,9;-4;2,8;-3;2,572254,2021-11-24
3905,572520,,,,,572520,2021-11-24
3906,572523,8;-3;2,8;-4;4,7;-3;1,8;-2;2,572523,2021-11-24
3907,572804,,,,,572804,2021-11-24
3908,572807,6;0;2,7;-1;0,6;-1;3,7;-4;1,572807,2021-11-24
3909,573077,,,,,573077,2021-11-24
3910,573080,7;-2;2,8;-2;3,8;-2;2,10;-3;1,573080,2021-11-24
3911,573352,,,,,573352,2021-11-24
3912,573356,7;-4;3,8;-2;2,6;-2;3,8;-3;2,573356,2021-11-24
3913,573621,,,,,573621,2021-11-24
3914,573624,7;-4;2,7;-3;3,7;-2;4,8;-3;3,573624,2021-11-24
3915,573894,,,,,573894,2021-11-24
3916,573897,7;-1;3,9;-4;2,9;-2;3,8;-1;1,573897,2021-11-24
3917,574166,,,,,574166,2021-11-24
3918,574169,8;-3;3,7;-1;2,8;-3;3,7;-4;2,574169,2021-11-24
3919,574441,,,,,574441,2021-11-24
3920,574449,7;-3;1,8;-3;1,7;-3;3,8;-2;2,574449,2021-11-24
3921,574715,,,,,574715,2021-11-24
3922,574718,7;-4;1,8;-2;3,9;-2;1,7;-2;2,574718,2021-11-24
3923,574979,,,,,574979,2021-11-24
3924,574987,7;-3;3,7;-4;1,9;-3;1,8;-3;2,574987,2021-11-24
3925,575254,,,,,575254,2021-11-24
3926,575256,8;-3;0,8;-2;1,7;-3;3,8;-3;2,575256,2021-11-24
3927,575517,,,,,575517,2021-11-24
3928,575519,7;-4;4,7;-4;1,7;-3;2,7;-2;1,575519,2021-11-24
3929,575793,,,,,575793,2021-11-24
3930,575796,7;-2;2,9;-4;1,8;-3;3,8;-2;1,575796,2021-11-24
3931,576068,,,,,576068,2021-11-24
3932,576070,9;-3;2,8;-4;2,8;-2;2,6;-4;2,576070,2021-11-24
3933,576344,,,,,576344,2021-11-24
3934,576347,7;-4;1,7;-3;2,8;-3;2,8;-3;1,576347,2021-11-24
3935,576618,,,,,576618,2021-11-24
3936,576620,8;-3;2,8;-4;0,9;-3;2,7;-3;3,576620,2021-11-24
3937,576886,,,,,576886,2021-11-24
3938,576889,7;-3;2,8;-3;2,9;-3;2,8;-3;1,576889,2021-11-24
3939,577156,,,,,577156,2021-11-24
3940,577159,7;0;4,8;-4;3,6;-3;3,7;-3;4,577159,2021-11-24
3941,577419,,,,,577419,2021-11-24
3942,577426,8;-3;1,9;-3;2,7;-3;2,7;-2;3,577426,2021-11-24
3943,577694,,,,,577694,2021-11-24
3944,577696,11;-4;-13,16;-19;11,16;-4;5,10;-3;4,577696,2021-11-24
3945,577956,,,,,577956,2021-11-24
3946,577959,4;-1;2,8;-4;0,7;-4;2,8;-4;1,577959,2021-11-24
3947,578233,,,,,578233,2021-11-24
3948,578236,8;-2;0,7;-3;3,7;-4;3,7;-4;2,578236,2021-11-24
3949,578507,,,,,578507,2021-11-24
3950,578510,8;-2;3,8;-3;3,8;-5;2,8;-3;1,578510,2021-11-24
3951,578784,,,,,578784,2021-11-24
3952,578787,9;-3;2,8;-2;2,8;-4;2,7;-4;1,578787,2021-11-24
3953,579057,,,,,579057,2021-11-24
3954,579060,8;-3;3,7;-3;1,8;-3;2,8;-4;4,579060,2021-11-24
3955,579339,,,,,579339,2021-11-24
3956,579341,8;-3;1,7;-2;2,8;-3;2,7;-3;2,579341,2021-11-24
3957,579609,,,,,579609,2021-11-24
3958,579611,9;-3;2,8;-4;2,7;-4;1,7;-3;2,579611,2021-11-24
3959,579877,,,,,579877,2021-11-24
3960,579885,8;-4;1,7;-3;3,7;-3;3,7;-4;3,579885,2021-11-24
3961,580154,,,,,580154,2021-11-24
3962,580156,8;-3;2,7;-3;3,8;-5;3,8;-4;2,580156,2021-11-24
3963,580426,,,,,580426,2021-11-24
3964,580435,8;-2;2,8;-7;2,7;-3;3,7;-5;3,580435,2021-11-24
3965,580697,,,,,580697,2021-11-24
3966,580700,8;-3;2,8;-3;2,8;-4;1,7;-3;0,580700,2021-11-24
3967,580960,,,,,580960,2021-11-24
3968,580963,7;-4;2,7;-5;3,8;-3;1,7;-2;3,580963,2021-11-24
3969,581228,,,,,581228,2021-11-24
3970,581231,8;-2;4,7;-2;3,7;-3;3,8;-5;2,581231,2021-11-24
3971,581497,,,,,581497,2021-11-24
3972,581500,8;-2;2,8;-2;3,8;-4;1,7;-3;3,581500,2021-11-24
3973,581780,,,,,581780,2021-11-24
3974,581782,8;-3;2,8;-3;0,9;-4;2,8;-3;2,581782,2021-11-24
3975,582048,,,,,582048,2021-11-24
3976,582051,8;-3;2,7;-3;2,7;-3;2,6;-3;3,582051,2021-11-24
3977,582326,,,,,582326,2021-11-24
3978,582333,8;-4;1,9;-2;2,8;-3;2,8;-4;2,582333,2021-11-24
3979,582598,,,,,582598,2021-11-24
3980,582601,7;-3;2,7;-2;2,7;-3;2,8;-4;2,582601,2021-11-24
3981,582875,,,,,582875,2021-11-24
3982,582883,7;-4;2,8;-3;2,7;-3;3,8;-2;2,582883,2021-11-24
3983,583149,,,,,583149,2021-11-24
3984,583152,7;-3;2,7;-4;2,7;-3;3,8;-3;2,583152,2021-11-24
3985,583418,,,,,583418,2021-11-24
3986,583421,8;-3;0,9;-3;2,7;-4;2,8;-4;2,583421,2021-11-24
3987,583694,,,,,583694,2021-11-24
3988,583696,7;-3;3,8;-3;3,8;-2;2,8;-3;2,583696,2021-11-24
3989,583956,,,,,583956,2021-11-24
3990,583959,9;-2;3,9;-3;1,7;-3;1,8;-4;1,583959,2021-11-24
3991,584225,,,,,584225,2021-11-24
3992,584228,8;-4;0,8;-4;1,7;-3;1,8;-3;2,584228,2021-11-24
3993,584495,,,,,584495,2021-11-24
3994,584498,8;-4;2,8;-4;3,7;-3;1,8;-2;1,584498,2021-11-24
3995,584762,,,,,584762,2021-11-24
3996,584765,8;-3;2,8;-3;2,7;-3;2,9;-3;4,584765,2021-11-24
3997,585033,,,,,585033,2021-11-24
3998,585036,8;-3;1,7;-4;3,8;-3;2,8;-4;3,585036,2021-11-24
3999,585304,,,,,585304,2021-11-24
4000,585312,8;-3;3,8;-3;3,8;-3;1,7;-4;2,585312,2021-11-24
4001,585576,,,,,585576,2021-11-24
4002,585579,7;-3;2,8;-2;1,6;-2;2,7;-4;2,585579,2021-11-24
4003,585852,,,,,585852,2021-11-24
4004,585860,8;-3;1,8;-4;1,7;-2;3,6;-4;2,585860,2021-11-24
4005,586127,,,,,586127,2021-11-24
4006,586130,8;-3;2,8;-4;2,7;-4;2,7;-3;0,586130,2021-11-24
4007,586403,,,,,586403,2021-11-24
4008,586406,8;-4;1,7;-2;2,8;-4;1,7;-3;3,586406,2021-11-24
4009,586690,,,,,586690,2021-11-24
4010,586693,6;-3;1,8;-3;3,8;-2;3,8;-2;0,586693,2021-11-24
4011,586953,,,,,586953,2021-11-24
4012,586956,8;-3;2,7;-4;3,7;-2;2,8;-2;2,586956,2021-11-24
4013,587231,,,,,587231,2021-11-24
4014,587234,8;-2;2,7;-4;1,7;-3;4,9;-3;1,587234,2021-11-24
4015,587509,,,,,587509,2021-11-24
4016,587512,7;-3;2,8;-4;1,9;-2;3,7;-4;2,587512,2021-11-24
4017,587779,,,,,587779,2021-11-24
4018,587797,6;-3;2,7;-3;3,8;-2;2,7;-4;2,587797,2021-11-24
4019,588066,,,,,588066,2021-11-24
4020,588069,6;-3;3,8;-3;2,7;-3;2,8;-3;2,588069,2021-11-24
4021,588337,,,,,588337,2021-11-24
4022,588474,6;-3;3,8;-2;3,6;-3;1,8;-3;2,588474,2021-11-24
4023,588743,,,,,588743,2021-11-24
4024,588746,8;-4;2,8;-4;2,7;-1;1,8;-2;3,588746,2021-11-24
4025,589018,,,,,589018,2021-11-24
4026,589020,8;-2;2,8;-4;2,8;-3;2,7;-4;2,589020,2021-11-24
4027,589293,,,,,589293,2021-11-24
4028,589296,7;-3;2,8;-3;3,8;-3;3,8;-2;3,589296,2021-11-24
4029,589565,,,,,589565,2021-11-24
4030,589568,7;-3;2,9;-3;2,8;-2;2,7;-3;1,589568,2021-11-24
4031,589838,,,,,589838,2021-11-24
4032,589841,9;-3;2,7;-3;2,8;-3;4,7;-4;2,589841,2021-11-24
4033,590106,,,,,590106,2021-11-24
4034,590109,8;-2;2,8;-3;2,7;-2;1,7;-2;3,590109,2021-11-24
4035,590389,,,,,590389,2021-11-24
4036,590392,6;-4;2,8;-4;2,7;-2;3,7;-4;3,590392,2021-11-24
4037,590657,,,,,590657,2021-11-24
4038,590660,8;-2;2,7;-4;3,9;-4;2,6;-3;1,590660,2021-11-24
4039,590932,,,,,590932,2021-11-24
4040,590940,8;-3;1,7;-2;2,8;-2;3,7;-3;2,590940,2021-11-24
4041,591207,,,,,591207,2021-11-24
4042,591210,9;-3;3,8;-3;2,8;-4;2,8;-2;2,591210,2021-11-24
4043,591476,,,,,591476,2021-11-24
4044,591479,7;-3;3,7;-4;1,8;-3;3,9;-3;2,591479,2021-11-24
4045,591758,,,,,591758,2021-11-24
4046,591761,8;-3;1,7;-3;2,8;-4;3,6;-4;3,591761,2021-11-24
4047,592033,,,,,592033,2021-11-24
4048,592036,8;-3;2,8;-4;2,7;-2;2,9;-3;3,592036,2021-11-24
4049,592308,,,,,592308,2021-11-24
4050,592311,8;-2;3,7;-3;2,7;-3;2,8;-2;1,592311,2021-11-24
4051,592577,,,,,592577,2021-11-24
4052,592580,7;-3;1,8;-3;2,8;-3;1,8;-3;2,592580,2021-11-24
4053,592845,,,,,592845,2021-11-24
4054,592848,7;-2;2,7;-4;2,7;-3;3,9;-4;3,592848,2021-11-24
4055,593127,,,,,593127,2021-11-24
4056,593130,8;-3;2,7;-2;3,7;-3;1,8;-2;2,593130,2021-11-24
4057,593397,,,,,593397,2021-11-24
4058,593404,8;-3;3,7;-2;2,9;-2;3,7;-4;1,593404,2021-11-24
4059,593673,,,,,593673,2021-11-24
4060,593676,8;-3;1,7;-3;2,8;-2;3,8;-4;1,593676,2021-11-24
4061,593943,,,,,593943,2021-11-24
4062,593951,6;-3;2,7;-4;2,7;-2;2,8;-3;3,593951,2021-11-24
4063,594225,,,,,594225,2021-11-24
4064,594228,7;-3;1,8;-2;2,8;-3;2,7;-4;1,594228,2021-11-24
4065,594498,,,,,594498,2021-11-24
4066,594501,7;-3;1,8;-4;2,8;-2;3,8;-4;1,594501,2021-11-24
4067,594779,,,,,594779,2021-11-24
4068,594782,8;-3;2,7;-4;1,8;-5;2,9;-3;1,594782,2021-11-24
4069,595044,,,,,595044,2021-11-24
4070,595047,7;-3;2,7;-2;2,7;-5;2,7;-3;3,595047,2021-11-24
4071,595317,,,,,595317,2021-11-24
4072,595320,7;-2;1,7;-3;3,8;-3;1,8;-3;2,595320,2021-11-24
4073,595595,,,,,595595,2021-11-24
4074,595598,7;-2;1,7;-4;1,7;-3;2,7;-4;1,595598,2021-11-24
4075,595862,,,,,595862,2021-11-24
4076,595869,8;-4;1,8;-3;3,7;-4;3,7;-2;1,595869,2021-11-24
4077,596131,,,,,596131,2021-11-24
4078,596133,7;-3;2,7;-4;1,7;-3;1,8;-5;2,596133,2021-11-24
4079,596400,,,,,596400,2021-11-24
4080,596409,6;-4;2,7;-2;2,7;-3;1,8;-2;3,596409,2021-11-24
4081,596669,,,,,596669,2021-11-24
4082,596672,7;-3;2,6;-4;0,7;-3;3,7;-3;1,596672,2021-11-24
4083,596938,,,,,596938,2021-11-24
4084,596940,7;-3;1,8;-2;2,7;-3;3,7;-3;3,596940,2021-11-24
4085,597207,,,,,597207,2021-11-24
4086,597210,7;-3;2,7;-4;2,7;-3;2,6;-3;2,597210,2021-11-24
4087,597476,,,,,597476,2021-11-24
4088,597479,7;-3;3,8;-4;1,7;-3;1,7;-3;2,597479,2021-11-24
4089,597751,,,,,597751,2021-11-24
4090,597753,7;-5;2,7;-3;1,7;-4;2,8;-1;1,597753,2021-11-24
4091,598014,,,,,598014,2021-11-24
4092,598017,8;-3;2,7;-4;2,8;-4;2,8;-1;2,598017,2021-11-24
4093,598282,,,,,598282,2021-11-24
4094,598285,8;-3;3,7;-5;3,8;-2;3,8;-3;2,598285,2021-11-24
4095,598546,,,,,598546,2021-11-24
4096,598549,8;-3;2,8;-5;2,9;-3;2,7;-4;2,598549,2021-11-24
4097,598815,,,,,598815,2021-11-24
4098,598823,7;-2;1,8;-3;2,8;-3;1,7;-3;3,598823,2021-11-24
4099,599084,,,,,599084,2021-11-24
4100,599087,8;-4;2,7;-4;2,8;-4;3,8;-3;2,599087,2021-11-24
4101,599353,,,,,599353,2021-11-24
4102,599360,8;-3;1,8;-2;1,8;-3;2,7;-4;2,599360,2021-11-24
4103,599622,,,,,599622,2021-11-24
4104,599624,8;-4;2,9;-4;2,8;-3;3,7;-2;2,599624,2021-11-24
4105,599890,,,,,599890,2021-11-24
4106,599894,8;-3;2,8;-3;2,9;-3;1,6;-4;1,599894,2021-11-24
4107,600160,,,,,600160,2021-11-24
4108,600163,9;-3;2,8;-3;0,8;-3;1,7;-4;2,600163,2021-11-24
4109,600429,,,,,600429,2021-11-24
4110,600431,8;-3;2,9;-4;4,7;-3;3,7;-3;0,600431,2021-11-24
4111,600696,,,,,600696,2021-11-24
4112,600699,8;-3;1,7;-2;1,7;-3;3,8;-3;2,600699,2021-11-24
4113,600961,,,,,600961,2021-11-24
4114,600964,7;-4;2,7;-2;2,7;-4;2,8;-3;2,600964,2021-11-24
4115,601230,,,,,601230,2021-11-24
4116,601238,8;-5;1,7;-3;3,8;-5;3,7;-3;0,601238,2021-11-24
4117,601499,,,,,601499,2021-11-24
4118,601501,7;-3;2,8;-3;0,9;-3;2,7;-3;3,601501,2021-11-24
4119,601767,,,,,601767,2021-11-24
4120,601776,7;-3;2,9;-2;1,8;-3;2,7;-3;2,601776,2021-11-24
4121,602037,,,,,602037,2021-11-24
4122,602040,7;-2;2,8;-2;3,8;-4;2,9;-4;3,602040,2021-11-24
4123,602306,,,,,602306,2021-11-24
4124,602309,6;-4;2,7;-3;2,8;-4;1,7;-4;2,602309,2021-11-24
4125,602580,,,,,602580,2021-11-24
4126,602584,7;-3;2,7;-4;2,7;-4;1,8;-2;2,602584,2021-11-24
4127,602844,,,,,602844,2021-11-24
4128,602847,7;-4;2,7;-3;1,7;-2;1,7;-4;1,602847,2021-11-24
4129,603113,,,,,603113,2021-11-24
4130,603116,7;-3;2,6;-3;3,8;-3;2,9;-3;2,603116,2021-11-24
4131,603381,,,,,603381,2021-11-24
4132,603384,8;-3;1,7;-3;3,8;-3;2,7;-3;0,603384,2021-11-24
4133,603651,,,,,603651,2021-11-24
4134,603654,7;-3;3,7;-4;2,8;-2;2,8;-3;1,603654,2021-11-24
4135,603914,,,,,603914,2021-11-24
4136,603917,7;-3;2,8;-2;2,8;-3;1,8;-4;2,603917,2021-11-24
4137,604183,,,,,604183,2021-11-24
4138,604190,8;-3;2,7;-3;2,7;-3;3,7;-3;1,604190,2021-11-24
4139,604451,,,,,604451,2021-11-24
4140,604454,8;-3;3,7;-4;2,7;-3;2,7;-4;2,604454,2021-11-24
4141,604865,,,,,604865,2021-11-24
4142,604867,8;-3;2,7;-4;1,8;-5;2,8;-2;2,604867,2021-11-24
4143,611434,,,,,611434,2021-11-24
4144,611437,6;-2;1,7;-4;3,7;-2;3,7;-2;0,611437,2021-11-24
4145,611704,,,,,611704,2021-11-24
4146,611707,10;-3;2,7;-4;2,7;-4;2,8;-3;2,611707,2021-11-24
4147,611985,,,,,611985,2021-11-24
4148,611988,6;-4;2,8;-4;1,7;-3;2,8;-2;1,611988,2021-11-24
4149,612250,,,,,612250,2021-11-24
4150,612253,7;-2;2,7;-2;3,8;-3;2,8;-4;2,612253,2021-11-24
4151,612519,,,,,612519,2021-11-24
4152,612528,6;-4;1,7;-2;3,7;-2;1,6;-3;2,612528,2021-11-24
4153,612799,,,,,612799,2021-11-24
4154,612802,7;-2;2,8;-3;1,8;-3;2,6;-4;2,612802,2021-11-24
4155,613062,,,,,613062,2021-11-24
4156,613065,6;-5;2,7;-3;2,8;-3;1,8;-3;2,613065,2021-11-24
4157,613331,,,,,613331,2021-11-24
4158,613335,8;-4;4,8;-3;1,7;-3;4,8;-3;3,613335,2021-11-24
4159,613601,,,,,613601,2021-11-24
4160,613603,7;-3;1,8;-3;1,7;-3;2,7;-3;2,613603,2021-11-24
4161,614021,,,,,614021,2021-11-24
4162,614023,8;-2;1,6;-3;1,7;-2;2,8;-2;1,614023,2021-11-24
4163,614288,,,,,614288,2021-11-24
4164,614291,7;-4;0,9;-3;1,7;-2;2,7;-3;3,614291,2021-11-24
4165,614556,,,,,614556,2021-11-24
4166,614558,7;-3;2,9;-4;2,9;-3;2,6;-3;2,614558,2021-11-24
4167,614830,,,,,614830,2021-11-24
4168,614832,8;-4;3,8;-3;0,8;-3;1,7;-3;2,614832,2021-11-24
4169,615102,,,,,615102,2021-11-24
4170,615111,8;-4;2,7;-3;2,8;-2;1,8;-3;2,615111,2021-11-24
4171,615377,,,,,615377,2021-11-24
4172,615380,7;-4;2,8;-3;2,8;-4;2,8;-4;1,615380,2021-11-24
4173,615647,,,,,615647,2021-11-24
4174,615654,7;-3;3,7;-3;1,8;-3;3,8;-3;2,615654,2021-11-24
4175,615915,,,,,615915,2021-11-24
4176,615918,8;-3;2,7;-4;3,8;-3;3,8;-4;3,615918,2021-11-24
4177,616178,,,,,616178,2021-11-24
4178,616181,8;-4;2,6;-2;3,8;-3;2,7;-4;1,616181,2021-11-24
4179,616599,,,,,616599,2021-11-24
4180,616602,8;-3;2,6;-3;1,8;-4;2,6;-3;3,616602,2021-11-24
4181,616868,,,,,616868,2021-11-24
4182,616871,7;-2;1,7;-2;1,7;-3;3,7;-3;3,616871,2021-11-24
4183,617150,,,,,617150,2021-11-24
4184,617153,7;-3;3,9;-2;3,7;-4;1,8;-2;2,617153,2021-11-24
4185,617417,,,,,617417,2021-11-24
4186,617420,8;-3;2,8;-3;2,7;-2;3,8;-3;2,617420,2021-11-24
4187,617693,,,,,617693,2021-11-24
4188,617701,7;-4;1,7;-3;0,7;-2;0,8;-4;2,617701,2021-11-24
4189,617968,,,,,617968,2021-11-24
4190,617971,6;-3;2,7;-3;3,9;-5;3,7;-3;2,617971,2021-11-24
4191,618243,,,,,618243,2021-11-24
4192,618250,7;-4;4,7;-2;3,8;-4;0,9;-2;1,618250,2021-11-24
4193,618518,,,,,618518,2021-11-24
4194,618521,7;-2;3,7;-4;1,7;-4;1,7;-2;2,618521,2021-11-24
4195,618788,,,,,618788,2021-11-24
4196,618791,7;-3;3,8;-4;1,7;-3;3,8;-2;2,618791,2021-11-24
4197,619062,,,,,619062,2021-11-24
4198,619065,7;-3;2,8;-3;3,8;-2;2,8;-3;2,619065,2021-11-24
4199,619331,,,,,619331,2021-11-24
4200,619334,8;-3;3,9;-3;1,6;-3;2,7;-3;2,619334,2021-11-24
4201,619612,,,,,619612,2021-11-24
4202,619615,8;-4;3,7;-3;2,8;-3;3,8;-4;3,619615,2021-11-24
4203,619881,,,,,619881,2021-11-24
4204,619884,10;-3;2,7;-2;1,8;-2;3,7;-3;1,619884,2021-11-24
4205,620150,,,,,620150,2021-11-24
4206,620152,7;-3;1,7;-3;2,8;-5;2,7;-4;3,620152,2021-11-24
4207,620420,,,,,620420,2021-11-24
4208,620422,8;-2;1,8;-3;3,9;-2;1,9;-2;2,620422,2021-11-24
4209,620682,,,,,620682,2021-11-24
4210,620690,7;-3;1,7;-3;1,9;-2;1,7;-2;1,620690,2021-11-24
4211,620959,,,,,620959,2021-11-24
4212,620962,8;-3;3,8;-3;1,8;-3;2,7;-3;2,620962,2021-11-24
4213,621230,,,,,621230,2021-11-24
4214,621239,8;-3;1,8;-2;2,7;-3;1,6;-2;2,621239,2021-11-24
4215,621511,,,,,621511,2021-11-24
4216,621514,7;-4;2,8;-4;2,9;-3;3,7;-4;2,621514,2021-11-24
4217,621779,,,,,621779,2021-11-24
